!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051900      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8794         4178   211.848   189.605     2.898     2.922     0.061     1.805     4.767     0.164     2.838     2.274    -5.248     3.272    11.847     0.000     0.000     0.000     0.015     0.112    -0.005     0.006    -3.088     3.256     0.000     0.000     0.000     0.000    -0.684     1.987     0.000     0.000
     2    31.400GHz    -1         8794         4306   202.502   176.890     2.300     3.582     0.204     1.327     4.963     0.079     2.096     3.342    -7.828     4.903    15.881     0.000     0.000     0.000     0.003     0.159    -0.002     0.002    -5.024     5.330     0.000     0.000     0.000     0.000    -0.933     2.730     0.000     0.000
     3    50.300GHz    -1         8794         4298   242.684   235.667     2.425     2.286     0.042     1.095     3.598     0.108     2.382     1.987    -5.391     3.419    11.232     0.000     0.000     0.000     0.066     0.221    -0.027     0.038    -3.120     3.305     0.000     0.000     0.000     0.000    -0.379     1.114     0.000     0.000
     4    52.799GHz     1         8794         4306   255.974   257.069     0.002     0.568    -0.001     0.261     1.188     0.056     0.003     0.480    -1.167     0.739     1.619     0.000     0.000     0.000     0.007     0.013     0.057     0.059    -0.532     0.565     0.000     0.000     0.000     0.000     0.020     0.061     0.000     0.000
     5    53.595GHz     1         8794         4306   248.947   250.566     0.041     0.303    -0.002     0.169     0.470     0.157     0.043     0.244    -0.297     0.200     0.445     0.000     0.000     0.000    -0.084     0.114     0.001     0.001    -0.025     0.026     0.000     0.000     0.000     0.000     0.003     0.008     0.000     0.000
     6    54.400GHz    -1         8794         8210   232.331   232.795    -2.131     0.691    -0.020     0.194     0.267     0.617    -2.111     0.650     0.141     0.239    -1.941     0.000     0.000     0.000    -0.359     0.653     0.055     0.048     0.005     0.009     0.000     0.000     0.000     0.000    -0.013     0.024     0.000     0.000
     7    54.941GHz     1         8794         8794   224.322   224.322    -0.064     0.338    -0.002     0.136     0.256     0.287    -0.062     0.310     0.270     0.235    -0.226     0.000     0.000     0.000    -0.110     0.196     0.001     0.001     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8794         8794   217.122   217.122    -0.056     0.266    -0.002     0.131     0.275     0.225    -0.054     0.233    -0.090     0.098     0.186     0.000     0.000     0.000    -0.120     0.194    -0.026     0.030    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8794         8794   211.547   211.547    -0.177     0.247    -0.001     0.171     0.340     0.254    -0.175     0.183    -0.060     0.162    -0.068     0.000     0.000     0.000    -0.075     0.117     0.014     0.023     0.008     0.016     0.000     0.000     0.000     0.000     0.005     0.014     0.000     0.000
    10    57.290GHz     1         8794         8794   214.347   214.347    -0.074     0.314    -0.004     0.186     0.400     0.217    -0.070     0.260    -0.023     0.172    -0.017     0.000     0.000     0.000    -0.047     0.206     0.012     0.013     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8790         8790   228.024   228.024     0.200     0.401    -0.003     0.322     1.000     0.104     0.203     0.233    -0.024     0.171     0.278     0.000     0.000     0.000    -0.055     0.158     0.001     0.001     0.003     0.005     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8794         8794   238.213   238.213     0.334     0.516    -0.004     0.472     1.500     0.099     0.337     0.210    -0.027     0.171     0.400     0.000     0.000     0.000    -0.038     0.120     0.003     0.004    -0.000     0.000     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8794         3893   241.630   237.757     3.025     4.045     0.018     2.143     5.288     0.210     3.007     3.497    -7.163     4.550    16.901     0.000     0.000     0.000     0.100     0.701    -0.265     0.290    -5.430     5.686     0.000     0.000     0.000     0.000    -1.137     3.155     0.000     0.000
