!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052400      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8966         4130   214.788   192.362     2.797     3.036    -0.021     1.843     4.782     0.168     2.818     2.231    -5.241     3.227    11.892     0.000     0.000     0.000     0.004     0.142    -0.018     0.023    -3.037     3.305     0.000     0.000     0.000     0.000    -0.782     2.114     0.000     0.000
     2    31.400GHz    -1         8966         4260   205.128   178.984     2.170     3.596     0.187     1.378     5.013     0.084     1.983     3.242    -7.853     4.853    15.917     0.000     0.000     0.000    -0.009     0.167    -0.015     0.019    -4.974     5.397     0.000     0.000     0.000     0.000    -1.084     2.938     0.000     0.000
     3    50.300GHz    -1         8966         4251   244.100   236.676     2.368     2.215     0.068     1.097     3.641     0.103     2.301     1.896    -5.401     3.380    11.233     0.000     0.000     0.000     0.064     0.223    -0.021     0.026    -3.101     3.353     0.000     0.000     0.000     0.000    -0.473     1.287     0.000     0.000
     4    52.799GHz     1         8966         4261   256.769   257.745     0.001     0.571    -0.004     0.279     1.214     0.064     0.005     0.476    -1.171     0.730     1.615     0.000     0.000     0.000     0.004     0.007     0.068     0.064    -0.530     0.575     0.000     0.000     0.000     0.000     0.019     0.051     0.000     0.000
     5    53.595GHz     1         8966         4261   249.531   251.133     0.038     0.301    -0.005     0.177     0.482     0.171     0.043     0.240    -0.297     0.197     0.442     0.000     0.000     0.000    -0.088     0.122     0.011     0.009    -0.026     0.028     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
     6    54.400GHz    -1         8966         8411   232.748   233.164    -2.141     0.686    -0.010     0.195     0.266     0.613    -2.131     0.643     0.139     0.239    -1.958     0.000     0.000     0.000    -0.356     0.651     0.055     0.047     0.002     0.004     0.000     0.000     0.000     0.000    -0.013     0.023     0.000     0.000
     7    54.941GHz     1         8966         8965   224.635   224.635    -0.066     0.336    -0.001     0.135     0.255     0.284    -0.065     0.310     0.272     0.237    -0.224     0.000     0.000     0.000    -0.113     0.197    -0.001     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8966         8966   217.288   217.288    -0.069     0.268    -0.006     0.132     0.275     0.231    -0.062     0.233    -0.090     0.099     0.185     0.000     0.000     0.000    -0.126     0.194    -0.028     0.031    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8966         8966   211.514   211.514    -0.174     0.256     0.002     0.170     0.340     0.249    -0.175     0.192    -0.062     0.164    -0.065     0.000     0.000     0.000    -0.073     0.125     0.010     0.016     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8966         8966   214.576   214.576    -0.051     0.320    -0.002     0.192     0.400     0.230    -0.049     0.264    -0.022     0.175    -0.017     0.000     0.000     0.000    -0.033     0.211     0.018     0.021     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8961         8961   228.637   228.637     0.215     0.385     0.003     0.330     1.000     0.109     0.212     0.203    -0.025     0.166     0.276     0.000     0.000     0.000    -0.047     0.123     0.004     0.008     0.001     0.003     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    13    57.290GHz     1         8958         8958   238.967   238.967     0.365     0.502     0.018     0.461     1.500     0.094     0.347     0.203    -0.027     0.173     0.398     0.000     0.000     0.000    -0.030     0.109     0.008     0.013    -0.003     0.005     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8966         3931   243.855   239.198     2.865     4.049     0.096     2.143     5.326     0.204     2.769     3.485    -7.096     4.536    16.866     0.000     0.000     0.000     0.046     0.759    -0.291     0.313    -5.450     5.778     0.000     0.000     0.000     0.000    -1.307     3.400     0.000     0.000
