!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052018      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8774         4763   201.731   183.207     3.276     2.936     0.031     1.847     4.598     0.179     3.244     2.125    -5.124     3.318    11.861     0.000     0.000     0.000     0.022     0.105    -0.012     0.016    -3.146     3.306     0.000     0.000     0.000     0.000    -0.356     1.456     0.000     0.000
     2    31.400GHz    -1         8774         4936   192.440   171.801     2.843     3.629     0.189     1.296     4.790     0.084     2.654     3.270    -7.669     4.947    15.897     0.000     0.000     0.000     0.012     0.145    -0.006     0.008    -5.085     5.401     0.000     0.000     0.000     0.000    -0.497     2.039     0.000     0.000
     3    50.300GHz    -1         8774         4923   239.260   233.590     2.656     2.306     0.047     1.103     3.476     0.113     2.610     1.935    -5.285     3.453    11.240     0.000     0.000     0.000     0.045     0.207    -0.028     0.038    -3.164     3.347     0.000     0.000     0.000     0.000    -0.199     0.828     0.000     0.000
     4    52.799GHz     1         8774         4936   255.529   256.442     0.002     0.556    -0.001     0.283     1.119     0.070     0.003     0.443    -1.147     0.748     1.620     0.000     0.000     0.000     0.004     0.010     0.052     0.055    -0.537     0.571     0.000     0.000     0.000     0.000     0.011     0.045     0.000     0.000
     5    53.595GHz     1         8774         4936   248.993   250.420     0.057     0.294    -0.003     0.172     0.443     0.167     0.060     0.242    -0.294     0.204     0.442     0.000     0.000     0.000    -0.070     0.113     0.006     0.005    -0.026     0.027     0.000     0.000     0.000     0.000     0.002     0.007     0.000     0.000
     6    54.400GHz    -1         8774         8192   232.379   232.978    -2.155     0.667    -0.011     0.199     0.255     0.653    -2.144     0.632     0.141     0.240    -1.953     0.000     0.000     0.000    -0.376     0.635     0.055     0.048     0.004     0.005     0.000     0.000     0.000     0.000    -0.014     0.030     0.000     0.000
     7    54.941GHz     1         8774         8769   224.354   224.354    -0.062     0.336     0.002     0.133     0.252     0.279    -0.064     0.308     0.271     0.236    -0.223     0.000     0.000     0.000    -0.114     0.194     0.000     0.000     0.003     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8774         8772   217.101   217.102    -0.059     0.261    -0.002     0.131     0.275     0.228    -0.057     0.226    -0.090     0.098     0.185     0.000     0.000     0.000    -0.123     0.189    -0.026     0.030    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8774         8774   211.477   211.477    -0.179     0.254    -0.003     0.170     0.340     0.251    -0.176     0.186    -0.060     0.162    -0.068     0.000     0.000     0.000    -0.072     0.122     0.012     0.019     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8774         8774   214.307   214.307    -0.063     0.323     0.002     0.190     0.400     0.226    -0.065     0.257    -0.021     0.173    -0.017     0.000     0.000     0.000    -0.050     0.210     0.020     0.023     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8773         8773   227.652   227.652     0.193     0.398     0.001     0.331     1.000     0.109     0.192     0.217    -0.027     0.173     0.274     0.000     0.000     0.000    -0.061     0.138     0.003     0.004     0.001     0.003     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    13    57.290GHz     1         8769         8769   237.749   237.749     0.328     0.506     0.005     0.459     1.500     0.093     0.323     0.212    -0.027     0.173     0.395     0.000     0.000     0.000    -0.043     0.121     0.002     0.003    -0.004     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8774         4424   238.324   234.560     3.672     4.173     0.034     2.166     5.164     0.217     3.638     3.548    -7.036     4.611    16.911     0.000     0.000     0.000     0.152     0.713    -0.247     0.298    -5.511     5.789     0.000     0.000     0.000     0.000    -0.631     2.445     0.000     0.000
