!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052806      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8969         4875   203.967   184.247     3.305     2.898     0.099     1.879     4.594     0.182     3.206     2.182    -5.193     3.305    11.901     0.000     0.000     0.000     0.022     0.083    -0.001     0.001    -3.020     3.339     0.000     0.000     0.000     0.000    -0.502     1.749     0.000     0.000
     2    31.400GHz    -1         8969         5065   195.320   173.520     2.804     3.561     0.236     1.297     4.764     0.081     2.568     3.320    -7.796     4.926    15.920     0.000     0.000     0.000     0.015     0.123    -0.003     0.004    -4.895     5.421     0.000     0.000     0.000     0.000    -0.673     2.366     0.000     0.000
     3    50.300GHz    -1         8969         5061   241.031   233.987     2.618     2.273     0.004     1.053     3.465     0.103     2.613     1.933    -5.349     3.430    11.236     0.000     0.000     0.000     0.046     0.178    -0.010     0.012    -3.046     3.373     0.000     0.000     0.000     0.000    -0.264     0.931     0.000     0.000
     4    52.799GHz     1         8969         5065   256.404   256.198     0.005     0.550    -0.003     0.268     1.120     0.061     0.008     0.444    -1.157     0.740     1.616     0.000     0.000     0.000     0.003     0.007     0.058     0.058    -0.524     0.581     0.000     0.000     0.000     0.000     0.012     0.043     0.000     0.000
     5    53.595GHz     1         8969         5065   249.356   249.957     0.049     0.297    -0.002     0.167     0.442     0.156     0.051     0.240    -0.297     0.204     0.441     0.000     0.000     0.000    -0.074     0.113     0.007     0.007    -0.027     0.030     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
     6    54.400GHz    -1         8969         8517   232.266   232.607    -2.176     0.623    -0.006     0.194     0.250     0.638    -2.170     0.589     0.137     0.239    -1.966     0.000     0.000     0.000    -0.387     0.591     0.054     0.051     0.000     0.001     0.000     0.000     0.000     0.000    -0.010     0.019     0.000     0.000
     7    54.941GHz     1         8969         8969   224.110   224.110    -0.061     0.330     0.004     0.134     0.251     0.285    -0.065     0.299     0.271     0.237    -0.220     0.000     0.000     0.000    -0.112     0.174    -0.006     0.006     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8969         8969   216.828   216.828    -0.047     0.248     0.001     0.130     0.275     0.223    -0.047     0.211    -0.088     0.098     0.186     0.000     0.000     0.000    -0.118     0.171    -0.025     0.029    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8969         8969   211.273   211.273    -0.157     0.252     0.005     0.167     0.340     0.242    -0.162     0.185    -0.061     0.162    -0.056     0.000     0.000     0.000    -0.077     0.126     0.019     0.028     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8969         8969   213.970   213.970    -0.050     0.335     0.005     0.189     0.400     0.224    -0.055     0.268    -0.021     0.171    -0.005     0.000     0.000     0.000    -0.062     0.230     0.028     0.032     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8967         8967   226.868   226.868     0.204     0.403    -0.000     0.333     1.000     0.111     0.205     0.230    -0.020     0.171     0.289     0.000     0.000     0.000    -0.069     0.144    -0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    13    57.290GHz     1         8964         8964   236.670   236.670     0.341     0.513     0.002     0.466     1.500     0.097     0.339     0.216    -0.022     0.177     0.411     0.000     0.000     0.000    -0.052     0.114     0.003     0.004    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8969         4501   240.488   234.942     3.740     4.180     0.222     2.190     5.147     0.225     3.518     3.525    -7.073     4.596    16.849     0.000     0.000     0.000     0.172     0.647    -0.208     0.249    -5.380     5.836     0.000     0.000     0.000     0.000    -0.842     2.781     0.000     0.000
