!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051318      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8948         4726   202.997   184.180     3.154     2.952     0.005     1.843     4.599     0.175     3.149     2.207    -5.119     3.248    11.872     0.000     0.000     0.000     0.023     0.119     0.015     0.021    -3.170     3.244     0.000     0.000     0.000     0.000    -0.472     1.748     0.000     0.000
     2    31.400GHz    -1         8948         4878   193.323   172.517     2.486     3.597     0.148     1.280     4.799     0.077     2.338     3.294    -7.737     4.910    15.876     0.000     0.000     0.000     0.012     0.149     0.003     0.004    -5.190     5.322     0.000     0.000     0.000     0.000    -0.626     2.331     0.000     0.000
     3    50.300GHz    -1         8948         4857   239.829   233.855     2.534     2.221     0.099     1.042     3.489     0.099     2.434     1.899    -5.320     3.426    11.215     0.000     0.000     0.000     0.055     0.249    -0.026     0.038    -3.255     3.321     0.000     0.000     0.000     0.000    -0.235     0.895     0.000     0.000
     4    52.799GHz     1         8948         4878   256.068   256.604     0.009     0.544     0.006     0.269     1.127     0.062     0.003     0.455    -1.149     0.736     1.618     0.000     0.000     0.000     0.009     0.020     0.055     0.063    -0.553     0.567     0.000     0.000     0.000     0.000     0.023     0.086     0.000     0.000
     5    53.595GHz     1         8948         4878   249.466   250.540     0.072     0.301     0.006     0.171     0.447     0.164     0.066     0.245    -0.290     0.197     0.443     0.000     0.000     0.000    -0.073     0.118     0.003     0.002    -0.024     0.025     0.000     0.000     0.000     0.000     0.007     0.026     0.000     0.000
     6    54.400GHz    -1         8948         8474   232.838   233.260    -2.110     0.703     0.021     0.183     0.254     0.557    -2.131     0.668     0.146     0.244    -1.938     0.000     0.000     0.000    -0.364     0.651     0.023     0.020     0.008     0.012     0.000     0.000     0.000     0.000    -0.007     0.015     0.000     0.000
     7    54.941GHz     1         8948         8945   224.777   224.778    -0.064     0.347     0.003     0.133     0.252     0.280    -0.066     0.321     0.277     0.240    -0.227     0.000     0.000     0.000    -0.113     0.201    -0.004     0.004     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8948         8947   217.541   217.542    -0.061     0.275     0.001     0.131     0.275     0.225    -0.062     0.241    -0.089     0.099     0.185     0.000     0.000     0.000    -0.123     0.199    -0.032     0.035    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8948         8948   211.976   211.976    -0.167     0.251     0.002     0.170     0.340     0.250    -0.168     0.182    -0.058     0.163    -0.066     0.000     0.000     0.000    -0.069     0.106     0.009     0.014     0.011     0.019     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8948         8948   215.000   215.000    -0.046     0.326     0.003     0.190     0.400     0.226    -0.049     0.259    -0.020     0.175    -0.015     0.000     0.000     0.000    -0.036     0.204     0.019     0.020     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8947         8947   229.097   229.097     0.230     0.391     0.010     0.325     1.000     0.106     0.220     0.220    -0.022     0.168     0.276     0.000     0.000     0.000    -0.045     0.149     0.009     0.017     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8947         8947   239.443   239.443     0.332     0.506    -0.004     0.462     1.500     0.095     0.336     0.207    -0.026     0.172     0.399     0.000     0.000     0.000    -0.029     0.113    -0.001     0.001    -0.006     0.011     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8948         4386   239.007   234.739     3.302     4.037     0.176     2.140     5.184     0.210     3.126     3.470    -7.132     4.603    16.842     0.000     0.000     0.000     0.122     0.619    -0.285     0.335    -5.670     5.704     0.000     0.000     0.000     0.000    -0.751     2.643     0.000     0.000
