!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051318      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8948         4697   202.997   183.593     3.342     3.032     0.053     1.886     4.587     0.184     3.289     2.235    -5.046     3.246    11.872     0.000     0.000     0.000     0.024     0.119     0.015     0.021    -3.127     3.222     0.000     0.000     0.000     0.000    -0.450     1.719     0.000     0.000
     2    31.400GHz    -1         8948         4890   193.323   172.381     2.686     3.710     0.162     1.295     4.777     0.079     2.524     3.360    -7.651     4.921    15.876     0.000     0.000     0.000     0.013     0.148     0.003     0.004    -5.114     5.278     0.000     0.000     0.000     0.000    -0.603     2.310     0.000     0.000
     3    50.300GHz    -1         8948         4876   239.829   233.791     2.638     2.286     0.088     1.062     3.477     0.103     2.549     1.932    -5.263     3.431    11.215     0.000     0.000     0.000     0.054     0.246    -0.025     0.036    -3.201     3.295     0.000     0.000     0.000     0.000    -0.230     0.892     0.000     0.000
     4    52.799GHz     1         8948         4890   256.068   256.563     0.009     0.565    -0.006     0.286     1.125     0.071     0.015     0.463    -1.138     0.737     1.616     0.000     0.000     0.000     0.009     0.021     0.052     0.057    -0.545     0.562     0.000     0.000     0.000     0.000     0.020     0.079     0.000     0.000
     5    53.595GHz     1         8948         4890   249.466   250.511     0.063     0.310     0.002     0.188     0.446     0.199     0.062     0.250    -0.287     0.196     0.442     0.000     0.000     0.000    -0.073     0.119    -0.002     0.002    -0.024     0.025     0.000     0.000     0.000     0.000     0.006     0.026     0.000     0.000
     6    54.400GHz    -1         8948         8516   232.838   233.214    -2.113     0.700     0.017     0.191     0.254     0.609    -2.130     0.667     0.146     0.243    -1.938     0.000     0.000     0.000    -0.362     0.650     0.023     0.020     0.008     0.012     0.000     0.000     0.000     0.000    -0.007     0.015     0.000     0.000
     7    54.941GHz     1         8948         8945   224.777   224.778    -0.062     0.351     0.011     0.145     0.252     0.331    -0.073     0.321     0.276     0.240    -0.229     0.000     0.000     0.000    -0.111     0.197    -0.010     0.010     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8948         8947   217.541   217.542    -0.052     0.285     0.008     0.146     0.275     0.281    -0.060     0.239    -0.089     0.099     0.185     0.000     0.000     0.000    -0.123     0.198    -0.030     0.033    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8948         8947   211.976   211.977    -0.145     0.268     0.021     0.192     0.340     0.321    -0.166     0.181    -0.057     0.163    -0.066     0.000     0.000     0.000    -0.069     0.104     0.011     0.017     0.011     0.019     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8948         8948   215.000   215.000    -0.013     0.337     0.037     0.207     0.400     0.277    -0.050     0.256    -0.021     0.174    -0.016     0.000     0.000     0.000    -0.036     0.199     0.019     0.020     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8947         8947   229.097   229.097     0.267     0.400     0.051     0.334     1.000     0.114     0.215     0.222    -0.023     0.169     0.275     0.000     0.000     0.000    -0.044     0.149     0.007     0.014     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8947         8947   239.443   239.443     0.362     0.537     0.023     0.488     1.500     0.106     0.339     0.205    -0.026     0.174     0.399     0.000     0.000     0.000    -0.028     0.107     0.001     0.001    -0.006     0.011     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8948         4378   239.007   234.604     3.508     4.138     0.196     2.174     5.168     0.217     3.313     3.517    -7.042     4.605    16.842     0.000     0.000     0.000     0.126     0.616    -0.283     0.332    -5.608     5.668     0.000     0.000     0.000     0.000    -0.723     2.613     0.000     0.000
