!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052412      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8935         4299   212.647   186.583     3.099     2.943     0.007     1.879     4.704     0.179     3.092     2.225    -5.094     3.278    11.886     0.000     0.000     0.000     0.028     0.136    -0.020     0.026    -3.052     3.272     0.000     0.000     0.000     0.000    -0.656     1.986     0.000     0.000
     2    31.400GHz    -1         8935         4468   204.217   175.721     2.598     3.515     0.186     1.308     4.893     0.078     2.411     3.277    -7.628     4.914    15.917     0.000     0.000     0.000     0.013     0.155    -0.014     0.019    -4.970     5.328     0.000     0.000     0.000     0.000    -0.907     2.749     0.000     0.000
     3    50.300GHz    -1         8935         4457   244.016   234.802     2.641     2.239     0.115     1.071     3.554     0.103     2.525     1.905    -5.253     3.425    11.232     0.000     0.000     0.000     0.045     0.206    -0.018     0.022    -3.096     3.315     0.000     0.000     0.000     0.000    -0.384     1.176     0.000     0.000
     4    52.799GHz     1         8935         4468   256.752   256.391     0.011     0.579    -0.012     0.286     1.170     0.069     0.023     0.472    -1.138     0.739     1.615     0.000     0.000     0.000     0.003     0.007     0.061     0.061    -0.530     0.568     0.000     0.000     0.000     0.000     0.012     0.037     0.000     0.000
     5    53.595GHz     1         8935         4468   249.471   250.132     0.048     0.316    -0.013     0.190     0.463     0.191     0.062     0.247    -0.290     0.199     0.442     0.000     0.000     0.000    -0.074     0.123     0.007     0.006    -0.026     0.028     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
     6    54.400GHz    -1         8935         8412   232.687   232.864    -2.121     0.692    -0.019     0.208     0.261     0.705    -2.103     0.640     0.136     0.237    -1.962     0.000     0.000     0.000    -0.325     0.646     0.053     0.049     0.001     0.002     0.000     0.000     0.000     0.000    -0.007     0.011     0.000     0.000
     7    54.941GHz     1         8935         8928   224.664   224.661    -0.066     0.342    -0.010     0.149     0.253     0.341    -0.056     0.305     0.270     0.235    -0.222     0.000     0.000     0.000    -0.104     0.196     0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8935         8935   217.493   217.493    -0.044     0.279     0.004     0.146     0.275     0.281    -0.048     0.232    -0.089     0.098     0.186     0.000     0.000     0.000    -0.115     0.192    -0.027     0.032    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.011     0.000     0.000
     9    57.290GHz     1         8935         8935   211.987   211.987    -0.144     0.272     0.027     0.189     0.340     0.316    -0.171     0.184    -0.060     0.164    -0.064     0.000     0.000     0.000    -0.073     0.117     0.013     0.019     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8935         8935   214.879   214.879    -0.026     0.352     0.036     0.211     0.400     0.286    -0.062     0.262    -0.022     0.172    -0.016     0.000     0.000     0.000    -0.046     0.212     0.018     0.021     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8935         8935   228.109   228.109     0.207     0.438     0.023     0.355     1.000     0.126     0.184     0.236    -0.026     0.163     0.277     0.000     0.000     0.000    -0.069     0.160    -0.000     0.000     0.001     0.003     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8928         8928   237.942   237.942     0.337     0.552     0.005     0.505     1.500     0.113     0.331     0.201    -0.027     0.170     0.400     0.000     0.000     0.000    -0.052     0.110     0.012     0.020    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8935         3992   243.451   236.385     3.518     4.082     0.267     2.102     5.239     0.203     3.251     3.456    -7.008     4.587    16.862     0.000     0.000     0.000     0.146     0.705    -0.257     0.285    -5.377     5.737     0.000     0.000     0.000     0.000    -1.114     3.194     0.000     0.000
