!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052800      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8954         4133   215.536   191.276     3.029     3.198     0.069     1.943     4.704     0.194     2.959     2.228    -5.303     3.203    11.903     0.000     0.000     0.000     0.003     0.088    -0.000     0.000    -2.958     3.236     0.000     0.000     0.000     0.000    -0.685     1.993     0.000     0.000
     2    31.400GHz    -1         8954         4303   205.788   177.898     2.332     3.771     0.180     1.386     4.890     0.089     2.152     3.338    -8.004     4.883    15.922     0.000     0.000     0.000    -0.008     0.136    -0.002     0.003    -4.823     5.301     0.000     0.000     0.000     0.000    -0.933     2.736     0.000     0.000
     3    50.300GHz    -1         8954         4293   244.595   236.410     2.477     2.276     0.042     1.118     3.555     0.114     2.435     1.941    -5.461     3.354    11.237     0.000     0.000     0.000     0.063     0.189    -0.009     0.011    -3.007     3.296     0.000     0.000     0.000     0.000    -0.387     1.142     0.000     0.000
     4    52.799GHz     1         8954         4304   257.066   257.534     0.026     0.580     0.014     0.296     1.173     0.073     0.012     0.476    -1.176     0.718     1.616     0.000     0.000     0.000     0.004     0.007     0.065     0.062    -0.517     0.568     0.000     0.000     0.000     0.000     0.020     0.061     0.000     0.000
     5    53.595GHz     1         8954         4304   249.745   250.899     0.062     0.306     0.015     0.199     0.462     0.218     0.047     0.236    -0.298     0.193     0.441     0.000     0.000     0.000    -0.085     0.116     0.011     0.009    -0.026     0.029     0.000     0.000     0.000     0.000     0.005     0.015     0.000     0.000
     6    54.400GHz    -1         8954         8410   232.917   233.294    -2.146     0.675     0.006     0.201     0.265     0.649    -2.151     0.633     0.139     0.240    -1.966     0.000     0.000     0.000    -0.367     0.642     0.056     0.052     0.001     0.001     0.000     0.000     0.000     0.000    -0.014     0.024     0.000     0.000
     7    54.941GHz     1         8954         8952   224.802   224.802    -0.056     0.338     0.012     0.147     0.254     0.340    -0.068     0.311     0.272     0.237    -0.222     0.000     0.000     0.000    -0.114     0.193    -0.004     0.004     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8954         8954   217.429   217.429    -0.052     0.277     0.010     0.150     0.275     0.298    -0.062     0.233    -0.088     0.099     0.185     0.000     0.000     0.000    -0.122     0.189    -0.032     0.036    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8954         8953   211.757   211.758    -0.147     0.273     0.011     0.200     0.340     0.346    -0.158     0.187    -0.060     0.162    -0.057     0.000     0.000     0.000    -0.066     0.115     0.009     0.014     0.009     0.017     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8954         8954   214.845   214.845    -0.015     0.343     0.022     0.211     0.400     0.281    -0.037     0.259    -0.021     0.170    -0.005     0.000     0.000     0.000    -0.038     0.212     0.023     0.024     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8953         8953   228.602   228.602     0.241     0.432     0.008     0.356     1.000     0.127     0.233     0.223    -0.018     0.172     0.289     0.000     0.000     0.000    -0.043     0.141     0.000     0.001     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    13    57.290GHz     1         8947         8947   239.000   239.000     0.373     0.576     0.004     0.518     1.500     0.119     0.370     0.211    -0.020     0.179     0.411     0.000     0.000     0.000    -0.022     0.108     0.002     0.004    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8954         3925   244.557   238.898     3.060     4.035     0.019     2.127     5.203     0.208     3.041     3.566    -7.216     4.506    16.856     0.000     0.000     0.000     0.043     0.747    -0.260     0.303    -5.263     5.677     0.000     0.000     0.000     0.000    -1.120     3.138     0.000     0.000
