!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052800      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8954         4210   215.536   192.379     2.839     3.059    -0.015     1.881     4.735     0.179     2.853     2.154    -5.269     3.205    11.903     0.000     0.000     0.000     0.002     0.088    -0.000     0.000    -3.045     3.269     0.000     0.000     0.000     0.000    -0.737     2.056     0.000     0.000
     2    31.400GHz    -1         8954         4360   205.788   178.777     2.108     3.593     0.148     1.382     4.940     0.086     1.960     3.199    -7.995     4.894    15.922     0.000     0.000     0.000    -0.009     0.136    -0.002     0.003    -4.946     5.331     0.000     0.000     0.000     0.000    -1.010     2.831     0.000     0.000
     3    50.300GHz    -1         8954         4351   244.595   236.831     2.375     2.210     0.038     1.110     3.585     0.110     2.337     1.862    -5.451     3.358    11.237     0.000     0.000     0.000     0.063     0.190    -0.009     0.011    -3.084     3.315     0.000     0.000     0.000     0.000    -0.420     1.182     0.000     0.000
     4    52.799GHz     1         8954         4361   257.066   257.772     0.010     0.562     0.003     0.276     1.183     0.062     0.007     0.471    -1.172     0.717     1.617     0.000     0.000     0.000     0.005     0.009     0.067     0.063    -0.530     0.571     0.000     0.000     0.000     0.000     0.019     0.055     0.000     0.000
     5    53.595GHz     1         8954         4361   249.745   251.076     0.050     0.289    -0.005     0.180     0.466     0.172     0.055     0.227    -0.297     0.193     0.442     0.000     0.000     0.000    -0.084     0.113     0.019     0.016    -0.027     0.029     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
     6    54.400GHz    -1         8954         8452   232.917   233.293    -2.149     0.667     0.000     0.190     0.267     0.570    -2.149     0.634     0.139     0.241    -1.966     0.000     0.000     0.000    -0.365     0.642     0.056     0.052     0.001     0.001     0.000     0.000     0.000     0.000    -0.014     0.026     0.000     0.000
     7    54.941GHz     1         8954         8952   224.802   224.802    -0.060     0.330    -0.002     0.134     0.254     0.279    -0.058     0.304     0.272     0.237    -0.223     0.000     0.000     0.000    -0.113     0.190     0.006     0.006     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8954         8954   217.429   217.429    -0.057     0.267     0.001     0.132     0.275     0.230    -0.058     0.232    -0.088     0.098     0.185     0.000     0.000     0.000    -0.124     0.191    -0.028     0.031    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8954         8954   211.757   211.757    -0.163     0.253    -0.003     0.170     0.340     0.249    -0.160     0.187    -0.061     0.162    -0.058     0.000     0.000     0.000    -0.065     0.116     0.010     0.015     0.009     0.017     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8954         8954   214.845   214.845    -0.040     0.325    -0.000     0.189     0.400     0.224    -0.040     0.262    -0.021     0.170    -0.006     0.000     0.000     0.000    -0.038     0.214     0.020     0.021     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8953         8953   228.602   228.602     0.229     0.398    -0.001     0.327     1.000     0.107     0.230     0.225    -0.019     0.172     0.289     0.000     0.000     0.000    -0.045     0.143    -0.001     0.002     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    13    57.290GHz     1         8947         8947   239.000   239.000     0.378     0.513     0.008     0.464     1.500     0.096     0.370     0.213    -0.021     0.179     0.411     0.000     0.000     0.000    -0.022     0.113     0.003     0.005    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8954         4005   244.557   239.429     2.827     3.885    -0.004     2.126     5.242     0.206     2.831     3.385    -7.204     4.508    16.856     0.000     0.000     0.000     0.037     0.747    -0.260     0.302    -5.397     5.698     0.000     0.000     0.000     0.000    -1.202     3.231     0.000     0.000
