!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052406      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8960         4794   203.785   184.513     3.103     2.905     0.004     1.882     4.630     0.181     3.099     2.153    -5.116     3.323    11.888     0.000     0.000     0.000     0.029     0.131    -0.018     0.025    -3.169     3.385     0.000     0.000     0.000     0.000    -0.514     1.778     0.000     0.000
     2    31.400GHz    -1         8960         4999   194.969   173.449     2.613     3.598     0.178     1.316     4.838     0.082     2.435     3.293    -7.654     4.949    15.916     0.000     0.000     0.000     0.014     0.152    -0.013     0.019    -5.144     5.519     0.000     0.000     0.000     0.000    -0.684     2.392     0.000     0.000
     3    50.300GHz    -1         8960         4994   240.754   233.900     2.500     2.297     0.002     1.101     3.509     0.111     2.498     1.918    -5.275     3.465    11.233     0.000     0.000     0.000     0.043     0.198    -0.018     0.024    -3.203     3.434     0.000     0.000     0.000     0.000    -0.282     0.989     0.000     0.000
     4    52.799GHz     1         8960         4999   256.090   256.143    -0.015     0.543    -0.005     0.272     1.129     0.064    -0.010     0.448    -1.144     0.749     1.615     0.000     0.000     0.000     0.003     0.006     0.056     0.059    -0.548     0.588     0.000     0.000     0.000     0.000     0.009     0.032     0.000     0.000
     5    53.595GHz     1         8960         4999   249.148   250.012     0.059     0.305    -0.002     0.174     0.445     0.165     0.061     0.245    -0.292     0.204     0.442     0.000     0.000     0.000    -0.071     0.119     0.007     0.006    -0.027     0.029     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
     6    54.400GHz    -1         8960         8454   232.299   232.666    -2.133     0.641    -0.004     0.192     0.249     0.624    -2.129     0.622     0.139     0.240    -1.961     0.000     0.000     0.000    -0.356     0.618     0.053     0.051     0.002     0.003     0.000     0.000     0.000     0.000    -0.006     0.012     0.000     0.000
     7    54.941GHz     1         8960         8957   224.277   224.277    -0.054     0.333     0.002     0.133     0.251     0.282    -0.056     0.305     0.272     0.236    -0.222     0.000     0.000     0.000    -0.108     0.186     0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8960         8960   217.119   217.119    -0.047     0.263    -0.001     0.132     0.275     0.229    -0.046     0.225    -0.089     0.098     0.186     0.000     0.000     0.000    -0.116     0.183    -0.025     0.030    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8960         8960   211.605   211.605    -0.174     0.252     0.001     0.168     0.340     0.245    -0.175     0.189    -0.060     0.164    -0.064     0.000     0.000     0.000    -0.078     0.125     0.014     0.022     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8960         8960   214.304   214.304    -0.070     0.322     0.002     0.189     0.400     0.223    -0.072     0.266    -0.021     0.172    -0.016     0.000     0.000     0.000    -0.057     0.217     0.019     0.022     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8958         8958   227.274   227.274     0.182     0.402    -0.001     0.329     1.000     0.108     0.184     0.238    -0.025     0.163     0.277     0.000     0.000     0.000    -0.071     0.172    -0.000     0.001     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    13    57.290GHz     1         8959         8959   237.104   237.104     0.348     0.497     0.016     0.462     1.500     0.095     0.332     0.197    -0.026     0.171     0.400     0.000     0.000     0.000    -0.054     0.122     0.014     0.022    -0.002     0.005     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8960         4503   240.041   234.777     3.385     4.130     0.072     2.157     5.230     0.215     3.312     3.577    -6.977     4.668    16.863     0.000     0.000     0.000     0.150     0.677    -0.238     0.283    -5.628     5.993     0.000     0.000     0.000     0.000    -0.857     2.835     0.000     0.000
