!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050800      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8951         4201   214.130   192.674     2.819     3.011    -0.044     1.897     4.758     0.180     2.863     2.282    -5.210     3.221    11.844     0.000     0.000     0.000     0.007     0.096     0.028     0.032    -2.978     3.272     0.000     0.000     0.000     0.000    -0.827     2.204     0.000     0.000
     2    31.400GHz    -1         8951         4325   204.339   179.328     2.210     3.654     0.158     1.372     4.953     0.084     2.051     3.397    -7.826     4.838    15.863     0.000     0.000     0.000    -0.002     0.153     0.017     0.021    -4.880     5.374     0.000     0.000     0.000     0.000    -1.121     3.010     0.000     0.000
     3    50.300GHz    -1         8951         4310   243.544   236.888     2.356     2.311     0.007     1.116     3.593     0.110     2.349     1.960    -5.399     3.382    11.218     0.000     0.000     0.000     0.067     0.258    -0.035     0.044    -3.049     3.349     0.000     0.000     0.000     0.000    -0.454     1.233     0.000     0.000
     4    52.799GHz     1         8951         4325   256.582   257.806     0.033     0.586     0.003     0.280     1.186     0.065     0.029     0.489    -1.176     0.736     1.617     0.000     0.000     0.000     0.012     0.027     0.061     0.059    -0.513     0.565     0.000     0.000     0.000     0.000     0.028     0.077     0.000     0.000
     5    53.595GHz     1         8951         4325   249.527   251.204     0.075     0.303     0.005     0.175     0.467     0.163     0.070     0.239    -0.295     0.194     0.446     0.000     0.000     0.000    -0.077     0.116     0.007     0.006    -0.019     0.021     0.000     0.000     0.000     0.000     0.006     0.018     0.000     0.000
     6    54.400GHz    -1         8951         8448   233.047   233.387    -2.047     0.713     0.005     0.184     0.265     0.542    -2.052     0.682     0.147     0.245    -1.920     0.000     0.000     0.000    -0.336     0.704     0.064     0.052     0.015     0.025     0.000     0.000     0.000     0.000    -0.023     0.042     0.000     0.000
     7    54.941GHz     1         8951         8950   225.063   225.063    -0.051     0.348    -0.002     0.133     0.255     0.274    -0.049     0.318     0.276     0.241    -0.230     0.000     0.000     0.000    -0.105     0.211     0.009     0.009     0.001     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8951         8951   217.894   217.894    -0.054     0.283     0.001     0.130     0.275     0.224    -0.055     0.249    -0.090     0.101     0.180     0.000     0.000     0.000    -0.124     0.222    -0.016     0.018    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8951         8951   212.331   212.331    -0.170     0.245     0.000     0.167     0.340     0.242    -0.171     0.180    -0.057     0.163    -0.072     0.000     0.000     0.000    -0.058     0.092     0.004     0.006     0.008     0.016     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8951         8951   215.439   215.439    -0.058     0.315     0.000     0.191     0.400     0.228    -0.058     0.253    -0.021     0.173    -0.025     0.000     0.000     0.000    -0.029     0.195     0.016     0.018     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8950         8950   229.335   229.335     0.193     0.397     0.004     0.319     1.000     0.102     0.189     0.239    -0.032     0.170     0.267     0.000     0.000     0.000    -0.053     0.171     0.008     0.014    -0.002     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8946         8946   239.517   239.517     0.321     0.500     0.000     0.457     1.500     0.093     0.320     0.215    -0.033     0.174     0.393     0.000     0.000     0.000    -0.040     0.122     0.007     0.012    -0.006     0.013     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8951         3924   242.756   239.294     2.829     4.088    -0.051     2.154     5.295     0.210     2.880     3.621    -7.125     4.539    16.881     0.000     0.000     0.000     0.070     0.718    -0.293     0.294    -5.324     5.847     0.000     0.000     0.000     0.000    -1.331     3.396     0.000     0.000
