!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050312      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8964         4062   213.613   188.890     3.345     3.035     0.060     1.851     4.692     0.174     3.284     2.315    -5.031     3.228    11.815     0.000     0.000     0.000     0.005     0.028     0.031     0.039    -2.878     3.273     0.000     0.000     0.000     0.000    -0.657     1.944     0.000     0.000
     2    31.400GHz    -1         8964         4224   204.777   176.878     2.868     3.799     0.224     1.333     4.869     0.083     2.644     3.502    -7.566     4.891    15.816     0.000     0.000     0.000     0.007     0.102     0.022     0.029    -4.744     5.390     0.000     0.000     0.000     0.000    -0.891     2.668     0.000     0.000
     3    50.300GHz    -1         8964         4213   243.919   235.617     2.790     2.402     0.129     1.115     3.548     0.115     2.661     2.048    -5.203     3.404    11.199     0.000     0.000     0.000     0.047     0.262    -0.045     0.055    -2.973     3.367     0.000     0.000     0.000     0.000    -0.364     1.094     0.000     0.000
     4    52.799GHz     1         8964         4224   256.518   257.062     0.061     0.581     0.007     0.285     1.170     0.067     0.054     0.472    -1.133     0.738     1.611     0.000     0.000     0.000     0.013     0.032     0.051     0.050    -0.505     0.574     0.000     0.000     0.000     0.000     0.018     0.055     0.000     0.000
     5    53.595GHz     1         8964         4224   249.393   250.786     0.070     0.308    -0.005     0.175     0.463     0.164     0.075     0.246    -0.283     0.194     0.444     0.000     0.000     0.000    -0.073     0.119     0.002     0.001    -0.018     0.020     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8964         8442   232.885   233.087    -2.051     0.712    -0.034     0.197     0.263     0.636    -2.017     0.667     0.153     0.249    -1.898     0.000     0.000     0.000    -0.320     0.666     0.031     0.027     0.021     0.037     0.000     0.000     0.000     0.000    -0.005     0.010     0.000     0.000
     7    54.941GHz     1         8964         8962   224.863   224.863    -0.068     0.347    -0.003     0.134     0.255     0.284    -0.065     0.319     0.275     0.241    -0.233     0.000     0.000     0.000    -0.105     0.205    -0.001     0.001     0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8964         8964   217.661   217.661    -0.068     0.291     0.000     0.132     0.275     0.231    -0.069     0.259    -0.091     0.101     0.179     0.000     0.000     0.000    -0.131     0.226    -0.021     0.024    -0.002     0.004     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8964         8964   211.941   211.941    -0.176     0.251     0.002     0.172     0.340     0.256    -0.178     0.184    -0.056     0.165    -0.075     0.000     0.000     0.000    -0.061     0.093     0.003     0.004     0.007     0.015     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8964         8964   214.896   214.896    -0.057     0.311    -0.000     0.187     0.400     0.220    -0.056     0.250    -0.024     0.172    -0.023     0.000     0.000     0.000    -0.035     0.196     0.024     0.026     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8963         8963   228.912   228.912     0.218     0.393     0.006     0.325     1.000     0.106     0.211     0.227    -0.028     0.174     0.275     0.000     0.000     0.000    -0.043     0.149     0.008     0.010    -0.001     0.001     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    13    57.290GHz     1         8961         8961   239.333   239.333     0.335     0.493    -0.003     0.447     1.500     0.089     0.338     0.212    -0.029     0.175     0.400     0.000     0.000     0.000    -0.027     0.120    -0.002     0.003    -0.004     0.008     0.000     0.000     0.000     0.000    -0.002     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8964         3732   243.555   237.985     3.720     4.497     0.272     2.176     5.237     0.220     3.448     3.842    -6.871     4.540    16.822     0.000     0.000     0.000     0.120     0.665    -0.299     0.321    -5.234     5.829     0.000     0.000     0.000     0.000    -1.089     3.063     0.000     0.000
