!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051012      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8929         4338   213.273   188.369     3.294     3.248     0.243     1.871     4.732     0.179     3.051     2.432    -5.187     3.270    11.828     0.000     0.000     0.000     0.019     0.118    -0.002     0.003    -2.869     3.268     0.000     0.000     0.000     0.000    -0.738     2.138     0.000     0.000
     2    31.400GHz    -1         8929         4498   204.692   177.111     2.705     3.893     0.300     1.346     4.896     0.084     2.406     3.577    -7.783     4.917    15.852     0.000     0.000     0.000     0.011     0.154    -0.003     0.003    -4.677     5.349     0.000     0.000     0.000     0.000    -0.996     2.919     0.000     0.000
     3    50.300GHz    -1         8929         4481   243.989   235.225     2.525     2.342    -0.027     1.108     3.558     0.111     2.552     2.024    -5.357     3.422    11.218     0.000     0.000     0.000     0.041     0.239    -0.035     0.044    -2.931     3.335     0.000     0.000     0.000     0.000    -0.385     1.143     0.000     0.000
     4    52.799GHz     1         8929         4498   256.329   255.943     0.018     0.600    -0.027     0.303     1.176     0.079     0.045     0.473    -1.160     0.737     1.620     0.000     0.000     0.000     0.006     0.019     0.055     0.053    -0.495     0.566     0.000     0.000     0.000     0.000     0.018     0.053     0.000     0.000
     5    53.595GHz     1         8929         4498   249.052   249.616     0.059     0.329    -0.014     0.193     0.466     0.199     0.073     0.252    -0.293     0.196     0.443     0.000     0.000     0.000    -0.062     0.125    -0.001     0.001    -0.020     0.023     0.000     0.000     0.000     0.000     0.007     0.020     0.000     0.000
     6    54.400GHz    -1         8929         8458   232.440   232.639    -2.086     0.709    -0.011     0.200     0.260     0.652    -2.075     0.674     0.140     0.239    -1.932     0.000     0.000     0.000    -0.330     0.688     0.052     0.046     0.009     0.016     0.000     0.000     0.000     0.000    -0.015     0.026     0.000     0.000
     7    54.941GHz     1         8929         8929   224.477   224.477    -0.054     0.346     0.007     0.146     0.254     0.333    -0.062     0.316     0.273     0.238    -0.231     0.000     0.000     0.000    -0.105     0.205     0.001     0.001     0.001     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8929         8929   217.317   217.317    -0.046     0.289     0.011     0.146     0.275     0.283    -0.056     0.246    -0.090     0.101     0.183     0.000     0.000     0.000    -0.122     0.209    -0.024     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.013     0.000     0.000
     9    57.290GHz     1         8929         8929   211.642   211.642    -0.155     0.271     0.018     0.195     0.340     0.332    -0.173     0.181    -0.057     0.162    -0.071     0.000     0.000     0.000    -0.068     0.099     0.010     0.015     0.008     0.015     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8929         8928   214.531   214.532    -0.034     0.351     0.025     0.216     0.400     0.295    -0.059     0.256    -0.022     0.171    -0.021     0.000     0.000     0.000    -0.041     0.205     0.023     0.027     0.001     0.001     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8929         8928   228.206   228.209     0.229     0.438     0.043     0.356     1.000     0.129     0.185     0.224    -0.030     0.172     0.270     0.000     0.000     0.000    -0.066     0.155     0.011     0.019    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8927         8927   238.114   238.114     0.391     0.566     0.078     0.516     1.500     0.121     0.313     0.206    -0.034     0.177     0.394     0.000     0.000     0.000    -0.052     0.113     0.010     0.015    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8929         4093   243.454   236.544     3.219     4.165    -0.095     2.183     5.258     0.217     3.315     3.713    -7.066     4.596    16.859     0.000     0.000     0.000     0.133     0.703    -0.293     0.301    -5.192     5.791     0.000     0.000     0.000     0.000    -1.125     3.148     0.000     0.000
