!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051706      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8937         4896   205.468   184.632     3.180     2.943     0.008     1.834     4.611     0.173     3.172     2.195    -5.097     3.274    11.860     0.000     0.000     0.000     0.028     0.110     0.003     0.004    -3.116     3.272     0.000     0.000     0.000     0.000    -0.505     1.733     0.000     0.000
     2    31.400GHz    -1         8937         5022   196.662   173.773     2.616     3.576     0.166     1.305     4.805     0.079     2.450     3.317    -7.667     4.932    15.875     0.000     0.000     0.000     0.019     0.155     0.002     0.003    -5.088     5.346     0.000     0.000     0.000     0.000    -0.692     2.384     0.000     0.000
     3    50.300GHz    -1         8937         5012   241.610   233.990     2.542     2.299     0.006     1.076     3.486     0.104     2.536     1.924    -5.285     3.449    11.221     0.000     0.000     0.000     0.042     0.224    -0.019     0.025    -3.169     3.321     0.000     0.000     0.000     0.000    -0.254     0.882     0.000     0.000
     4    52.799GHz     1         8937         5022   256.564   256.117     0.004     0.566    -0.005     0.274     1.126     0.064     0.009     0.467    -1.141     0.741     1.617     0.000     0.000     0.000     0.006     0.015     0.049     0.052    -0.542     0.569     0.000     0.000     0.000     0.000     0.020     0.069     0.000     0.000
     5    53.595GHz     1         8937         5022   249.496   250.010     0.064     0.307    -0.003     0.174     0.443     0.168     0.067     0.249    -0.290     0.199     0.443     0.000     0.000     0.000    -0.065     0.118    -0.001     0.001    -0.025     0.027     0.000     0.000     0.000     0.000     0.004     0.016     0.000     0.000
     6    54.400GHz    -1         8937         8542   232.640   232.895    -2.102     0.683     0.013     0.194     0.248     0.639    -2.115     0.644     0.141     0.239    -1.947     0.000     0.000     0.000    -0.355     0.646     0.049     0.047     0.005     0.008     0.000     0.000     0.000     0.000    -0.009     0.017     0.000     0.000
     7    54.941GHz     1         8937         8937   224.611   224.611    -0.064     0.339     0.002     0.133     0.251     0.280    -0.066     0.311     0.270     0.235    -0.229     0.000     0.000     0.000    -0.105     0.194    -0.004     0.005     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8937         8937   217.512   217.512    -0.040     0.270     0.002     0.128     0.275     0.217    -0.042     0.237    -0.089     0.100     0.186     0.000     0.000     0.000    -0.111     0.197    -0.026     0.030    -0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8937         8937   212.173   212.173    -0.168     0.248    -0.001     0.167     0.340     0.240    -0.168     0.182    -0.059     0.164    -0.070     0.000     0.000     0.000    -0.066     0.112     0.014     0.023     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8937         8937   215.117   215.117    -0.065     0.314    -0.002     0.189     0.400     0.223    -0.063     0.254    -0.022     0.173    -0.020     0.000     0.000     0.000    -0.042     0.198     0.017     0.019     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8934         8934   228.526   228.526     0.182     0.389    -0.001     0.318     1.000     0.101     0.184     0.232    -0.025     0.164     0.277     0.000     0.000     0.000    -0.074     0.162     0.003     0.005     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8935         8935   238.312   238.312     0.307     0.502    -0.009     0.453     1.500     0.091     0.316     0.225    -0.027     0.172     0.401     0.000     0.000     0.000    -0.058     0.146     0.004     0.006    -0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8937         4532   240.930   234.872     3.572     4.148     0.123     2.143     5.177     0.211     3.450     3.497    -6.974     4.589    16.882     0.000     0.000     0.000     0.158     0.610    -0.260     0.315    -5.534     5.758     0.000     0.000     0.000     0.000    -0.823     2.687     0.000     0.000
