!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051518      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8963         4998   200.401   181.807     3.394     2.958     0.035     1.857     4.563     0.179     3.359     2.172    -5.097     3.293    11.871     0.000     0.000     0.000     0.029     0.108     0.012     0.016    -3.096     3.295     0.000     0.000     0.000     0.000    -0.360     1.487     0.000     0.000
     2    31.400GHz    -1         8963         5195   191.234   171.407     2.902     3.684     0.207     1.291     4.758     0.081     2.695     3.334    -7.691     4.960    15.875     0.000     0.000     0.000     0.020     0.149     0.005     0.008    -5.021     5.408     0.000     0.000     0.000     0.000    -0.493     2.037     0.000     0.000
     3    50.300GHz    -1         8963         5184   238.687   233.110     2.689     2.267     0.058     1.079     3.460     0.105     2.631     1.930    -5.297     3.458    11.221     0.000     0.000     0.000     0.046     0.236    -0.017     0.023    -3.131     3.368     0.000     0.000     0.000     0.000    -0.192     0.805     0.000     0.000
     4    52.799GHz     1         8963         5195   255.333   255.864     0.007     0.547    -0.007     0.284     1.114     0.071     0.013     0.432    -1.144     0.744     1.616     0.000     0.000     0.000     0.008     0.021     0.053     0.057    -0.535     0.576     0.000     0.000     0.000     0.000     0.015     0.065     0.000     0.000
     5    53.595GHz     1         8963         5195   248.905   249.897     0.071     0.308     0.007     0.185     0.441     0.194     0.063     0.244    -0.291     0.201     0.441     0.000     0.000     0.000    -0.066     0.115     0.000     0.000    -0.024     0.026     0.000     0.000     0.000     0.000     0.003     0.013     0.000     0.000
     6    54.400GHz    -1         8963         8497   232.336   232.713    -2.127     0.689    -0.002     0.214     0.253     0.769    -2.125     0.668     0.145     0.241    -1.940     0.000     0.000     0.000    -0.370     0.668     0.041     0.036     0.007     0.010     0.000     0.000     0.000     0.000    -0.007     0.017     0.000     0.000
     7    54.941GHz     1         8963         8960   224.321   224.321    -0.053     0.346     0.016     0.148     0.252     0.345    -0.069     0.312     0.274     0.237    -0.229     0.000     0.000     0.000    -0.110     0.195    -0.005     0.005     0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8963         8963   217.089   217.089    -0.038     0.282     0.018     0.154     0.275     0.316    -0.056     0.236    -0.088     0.098     0.188     0.000     0.000     0.000    -0.125     0.196    -0.028     0.031    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8963         8959   211.412   211.415    -0.149     0.274     0.024     0.203     0.340     0.362    -0.173     0.184    -0.058     0.164    -0.069     0.000     0.000     0.000    -0.074     0.117     0.015     0.023     0.010     0.017     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
    10    57.290GHz     1         8963         8963   214.274   214.274    -0.025     0.338     0.031     0.210     0.400     0.281    -0.056     0.259    -0.020     0.173    -0.016     0.000     0.000     0.000    -0.045     0.211     0.022     0.024     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8962         8962   227.630   227.630     0.213     0.450     0.027     0.356     1.000     0.127     0.187     0.217    -0.023     0.167     0.276     0.000     0.000     0.000    -0.076     0.149     0.007     0.013     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8961         8961   237.312   237.312     0.313     0.589    -0.007     0.507     1.500     0.114     0.320     0.224    -0.022     0.174     0.404     0.000     0.000     0.000    -0.059     0.139     0.001     0.001    -0.004     0.006     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8963         4641   237.533   233.539     3.875     4.288     0.218     2.202     5.155     0.225     3.657     3.635    -7.024     4.617    16.865     0.000     0.000     0.000     0.160     0.582    -0.261     0.307    -5.470     5.847     0.000     0.000     0.000     0.000    -0.613     2.390     0.000     0.000
