!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051518      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8963         4992   200.401   182.683     3.255     2.837    -0.013     1.796     4.589     0.166     3.268     2.101    -5.119     3.288    11.871     0.000     0.000     0.000     0.028     0.108     0.012     0.016    -3.136     3.317     0.000     0.000     0.000     0.000    -0.388     1.540     0.000     0.000
     2    31.400GHz    -1         8963         5149   191.234   171.839     2.724     3.523     0.183     1.261     4.788     0.076     2.541     3.200    -7.715     4.961    15.875     0.000     0.000     0.000     0.019     0.149     0.005     0.008    -5.114     5.437     0.000     0.000     0.000     0.000    -0.528     2.098     0.000     0.000
     3    50.300GHz    -1         8963         5140   238.687   233.385     2.604     2.211     0.061     1.059     3.478     0.102     2.544     1.861    -5.311     3.460    11.221     0.000     0.000     0.000     0.048     0.236    -0.017     0.024    -3.190     3.383     0.000     0.000     0.000     0.000    -0.207     0.832     0.000     0.000
     4    52.799GHz     1         8963         5149   255.333   256.080     0.012     0.543     0.008     0.266     1.120     0.062     0.004     0.433    -1.148     0.745     1.617     0.000     0.000     0.000     0.009     0.022     0.053     0.059    -0.545     0.579     0.000     0.000     0.000     0.000     0.017     0.069     0.000     0.000
     5    53.595GHz     1         8963         5149   248.905   250.055     0.075     0.298     0.007     0.166     0.443     0.157     0.067     0.241    -0.291     0.201     0.442     0.000     0.000     0.000    -0.067     0.113     0.004     0.003    -0.024     0.026     0.000     0.000     0.000     0.000     0.004     0.017     0.000     0.000
     6    54.400GHz    -1         8963         8453   232.336   232.771    -2.135     0.686    -0.007     0.199     0.255     0.655    -2.128     0.671     0.144     0.241    -1.940     0.000     0.000     0.000    -0.373     0.670     0.042     0.036     0.007     0.010     0.000     0.000     0.000     0.000    -0.008     0.017     0.000     0.000
     7    54.941GHz     1         8963         8960   224.321   224.320    -0.066     0.338     0.002     0.133     0.252     0.276    -0.068     0.312     0.274     0.236    -0.229     0.000     0.000     0.000    -0.111     0.198    -0.003     0.003     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8963         8963   217.089   217.089    -0.055     0.265    -0.002     0.132     0.275     0.229    -0.053     0.232    -0.089     0.099     0.186     0.000     0.000     0.000    -0.124     0.196    -0.023     0.026    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.008     0.000     0.000
     9    57.290GHz     1         8963         8963   211.412   211.412    -0.176     0.251     0.000     0.167     0.340     0.241    -0.176     0.186    -0.058     0.164    -0.069     0.000     0.000     0.000    -0.074     0.119     0.012     0.019     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8963         8963   214.274   214.274    -0.059     0.325     0.001     0.188     0.400     0.220    -0.060     0.263    -0.020     0.174    -0.017     0.000     0.000     0.000    -0.046     0.213     0.019     0.020     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8962         8962   227.630   227.630     0.192     0.400     0.008     0.324     1.000     0.105     0.183     0.224    -0.023     0.167     0.277     0.000     0.000     0.000    -0.078     0.153     0.004     0.008     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8961         8961   237.312   237.312     0.326     0.521     0.008     0.457     1.500     0.093     0.318     0.231    -0.021     0.175     0.405     0.000     0.000     0.000    -0.063     0.146    -0.001     0.001    -0.003     0.005     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8963         4619   237.533   234.009     3.676     4.134     0.211     2.159     5.181     0.216     3.464     3.464    -7.065     4.624    16.865     0.000     0.000     0.000     0.153     0.582    -0.258     0.306    -5.573     5.867     0.000     0.000     0.000     0.000    -0.656     2.465     0.000     0.000
