!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051212      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8955         4380   213.092   189.588     3.246     3.182     0.149     1.859     4.715     0.177     3.096     2.482    -5.131     3.249    11.846     0.000     0.000     0.000     0.017     0.115     0.000     0.001    -2.906     3.324     0.000     0.000     0.000     0.000    -0.730     2.123     0.000     0.000
     2    31.400GHz    -1         8955         4538   204.343   177.646     2.720     3.955     0.265     1.354     4.891     0.085     2.456     3.702    -7.743     4.899    15.866     0.000     0.000     0.000     0.009     0.149    -0.002     0.002    -4.690     5.445     0.000     0.000     0.000     0.000    -0.984     2.878     0.000     0.000
     3    50.300GHz    -1         8955         4531   243.895   235.851     2.641     2.438     0.041     1.103     3.559     0.110     2.600     2.153    -5.324     3.401    11.221     0.000     0.000     0.000     0.048     0.245    -0.030     0.035    -2.931     3.401     0.000     0.000     0.000     0.000    -0.385     1.133     0.000     0.000
     4    52.799GHz     1         8955         4538   256.562   256.751     0.063     0.615     0.002     0.274     1.176     0.063     0.061     0.522    -1.151     0.732     1.619     0.000     0.000     0.000     0.008     0.020     0.054     0.051    -0.497     0.577     0.000     0.000     0.000     0.000     0.029     0.086     0.000     0.000
     5    53.595GHz     1         8955         4538   249.331   250.325     0.064     0.311    -0.001     0.174     0.466     0.157     0.065     0.253    -0.291     0.195     0.442     0.000     0.000     0.000    -0.072     0.122    -0.000     0.000    -0.022     0.025     0.000     0.000     0.000     0.000     0.008     0.024     0.000     0.000
     6    54.400GHz    -1         8955         8467   232.673   232.874    -2.102     0.698    -0.008     0.194     0.264     0.604    -2.094     0.666     0.142     0.243    -1.938     0.000     0.000     0.000    -0.334     0.670     0.037     0.032     0.008     0.013     0.000     0.000     0.000     0.000    -0.010     0.017     0.000     0.000
     7    54.941GHz     1         8955         8953   224.681   224.681    -0.064     0.341     0.001     0.134     0.255     0.279    -0.065     0.315     0.274     0.239    -0.229     0.000     0.000     0.000    -0.105     0.200    -0.004     0.005     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8955         8954   217.520   217.520    -0.052     0.275     0.000     0.133     0.275     0.233    -0.052     0.241    -0.090     0.099     0.184     0.000     0.000     0.000    -0.119     0.206    -0.024     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8955         8955   211.996   211.996    -0.170     0.251    -0.001     0.174     0.340     0.261    -0.169     0.183    -0.057     0.161    -0.067     0.000     0.000     0.000    -0.068     0.108     0.008     0.013     0.009     0.017     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8955         8955   214.907   214.907    -0.057     0.324     0.000     0.192     0.400     0.231    -0.057     0.260    -0.021     0.173    -0.015     0.000     0.000     0.000    -0.043     0.208     0.019     0.022     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8955         8955   228.611   228.611     0.193     0.401    -0.001     0.331     1.000     0.110     0.194     0.222    -0.025     0.167     0.272     0.000     0.000     0.000    -0.056     0.146     0.004     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8953         8953   238.739   238.739     0.312     0.527    -0.003     0.472     1.500     0.099     0.315     0.223    -0.031     0.172     0.394     0.000     0.000     0.000    -0.040     0.129    -0.001     0.002    -0.007     0.012     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8955         4135   243.332   237.707     3.375     4.341     0.087     2.190     5.250     0.218     3.289     3.824    -7.058     4.578    16.847     0.000     0.000     0.000     0.121     0.668    -0.287     0.310    -5.207     5.889     0.000     0.000     0.000     0.000    -1.127     3.147     0.000     0.000
