!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050506      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8913         4741   205.586   185.245     3.603     3.294     0.146     1.957     4.646     0.199     3.457     2.448    -4.908     3.277    11.840     0.000     0.000     0.000     0.014     0.058     0.032     0.041    -2.969     3.293     0.000     0.000     0.000     0.000    -0.552     1.861     0.000     0.000
     2    31.400GHz    -1         8913         4950   196.772   174.530     3.162     4.046     0.261     1.342     4.825     0.087     2.901     3.744    -7.400     4.946    15.845     0.000     0.000     0.000     0.018     0.122     0.021     0.027    -4.842     5.421     0.000     0.000     0.000     0.000    -0.741     2.521     0.000     0.000
     3    50.300GHz    -1         8913         4947   241.652   234.291     2.792     2.465    -0.015     1.085     3.509     0.106     2.807     2.154    -5.097     3.452    11.216     0.000     0.000     0.000     0.034     0.255    -0.037     0.045    -3.020     3.379     0.000     0.000     0.000     0.000    -0.289     0.987     0.000     0.000
     4    52.799GHz     1         8913         4950   256.504   256.173     0.055     0.596    -0.020     0.303     1.142     0.080     0.075     0.467    -1.109     0.750     1.617     0.000     0.000     0.000     0.011     0.032     0.054     0.052    -0.511     0.572     0.000     0.000     0.000     0.000     0.012     0.042     0.000     0.000
     5    53.595GHz     1         8913         4950   249.557   250.158     0.090     0.327    -0.004     0.198     0.451     0.214     0.094     0.247    -0.277     0.197     0.446     0.000     0.000     0.000    -0.065     0.119     0.007     0.006    -0.018     0.021     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
     6    54.400GHz    -1         8913         8479   232.925   233.085    -2.026     0.708     0.024     0.198     0.248     0.668    -2.050     0.659     0.150     0.248    -1.914     0.000     0.000     0.000    -0.335     0.655     0.042     0.036     0.019     0.031     0.000     0.000     0.000     0.000    -0.012     0.022     0.000     0.000
     7    54.941GHz     1         8913         8913   224.904   224.904    -0.045     0.351     0.018     0.146     0.251     0.344    -0.063     0.318     0.274     0.240    -0.231     0.000     0.000     0.000    -0.107     0.202     0.000     0.000     0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8913         8913   217.780   217.780    -0.039     0.301     0.020     0.151     0.275     0.305    -0.059     0.249    -0.091     0.101     0.176     0.000     0.000     0.000    -0.123     0.217    -0.018     0.020    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8913         8913   212.322   212.322    -0.155     0.248     0.017     0.185     0.340     0.299    -0.172     0.179    -0.055     0.163    -0.075     0.000     0.000     0.000    -0.057     0.091     0.003     0.005     0.008     0.016     0.000     0.000     0.000     0.000     0.004     0.010     0.000     0.000
    10    57.290GHz     1         8913         8913   215.304   215.304    -0.036     0.310     0.031     0.197     0.400     0.249    -0.067     0.244    -0.022     0.170    -0.025     0.000     0.000     0.000    -0.038     0.191     0.017     0.019     0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8913         8913   228.895   228.895     0.211     0.404     0.023     0.332     1.000     0.111     0.188     0.219    -0.026     0.173     0.274     0.000     0.000     0.000    -0.065     0.145     0.006     0.008    -0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    13    57.290GHz     1         8908         8908   238.868   238.868     0.348     0.514     0.038     0.472     1.500     0.100     0.309     0.209    -0.028     0.178     0.398     0.000     0.000     0.000    -0.053     0.110    -0.001     0.001    -0.005     0.011     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8913         4372   240.821   235.352     3.887     4.562     0.163     2.171     5.223     0.212     3.724     3.949    -6.744     4.653    16.844     0.000     0.000     0.000     0.172     0.654    -0.277     0.301    -5.392     5.837     0.000     0.000     0.000     0.000    -0.879     2.799     0.000     0.000
