!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050506      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8913         4751   205.586   185.666     3.432     3.243     0.076     1.926     4.646     0.193     3.356     2.416    -4.939     3.282    11.840     0.000     0.000     0.000     0.014     0.058     0.032     0.041    -3.026     3.292     0.000     0.000     0.000     0.000    -0.565     1.879     0.000     0.000
     2    31.400GHz    -1         8913         4931   196.772   174.617     2.970     3.957     0.217     1.333     4.831     0.085     2.753     3.670    -7.444     4.945    15.845     0.000     0.000     0.000     0.017     0.122     0.021     0.028    -4.934     5.419     0.000     0.000     0.000     0.000    -0.752     2.531     0.000     0.000
     3    50.300GHz    -1         8913         4925   241.652   234.369     2.697     2.430    -0.018     1.069     3.509     0.103     2.715     2.110    -5.130     3.456    11.216     0.000     0.000     0.000     0.036     0.256    -0.037     0.046    -3.078     3.378     0.000     0.000     0.000     0.000    -0.291     0.984     0.000     0.000
     4    52.799GHz     1         8913         4931   256.504   256.260     0.046     0.574    -0.007     0.278     1.137     0.067     0.053     0.463    -1.118     0.752     1.616     0.000     0.000     0.000     0.010     0.029     0.054     0.052    -0.521     0.572     0.000     0.000     0.000     0.000     0.011     0.037     0.000     0.000
     5    53.595GHz     1         8913         4931   249.557   250.217     0.088     0.314     0.001     0.178     0.449     0.173     0.087     0.251    -0.279     0.198     0.447     0.000     0.000     0.000    -0.067     0.120     0.002     0.002    -0.019     0.021     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8913         8424   232.925   233.123    -2.031     0.705     0.021     0.186     0.248     0.585    -2.052     0.660     0.150     0.248    -1.914     0.000     0.000     0.000    -0.337     0.656     0.042     0.036     0.019     0.031     0.000     0.000     0.000     0.000    -0.012     0.022     0.000     0.000
     7    54.941GHz     1         8913         8913   224.904   224.904    -0.054     0.341    -0.000     0.133     0.251     0.283    -0.054     0.313     0.274     0.241    -0.230     0.000     0.000     0.000    -0.104     0.198     0.005     0.005     0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8913         8913   217.780   217.780    -0.053     0.282     0.004     0.131     0.275     0.229    -0.057     0.250    -0.090     0.101     0.177     0.000     0.000     0.000    -0.123     0.217    -0.018     0.020    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8913         8913   212.322   212.322    -0.172     0.238    -0.001     0.169     0.340     0.246    -0.170     0.175    -0.055     0.161    -0.075     0.000     0.000     0.000    -0.057     0.092     0.006     0.010     0.008     0.015     0.000     0.000     0.000     0.000     0.004     0.010     0.000     0.000
    10    57.290GHz     1         8913         8913   215.304   215.304    -0.060     0.306     0.000     0.188     0.400     0.222    -0.060     0.242    -0.021     0.170    -0.025     0.000     0.000     0.000    -0.038     0.190     0.022     0.025     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8913         8913   228.895   228.895     0.194     0.389     0.005     0.322     1.000     0.104     0.189     0.219    -0.025     0.173     0.274     0.000     0.000     0.000    -0.065     0.146     0.006     0.009    -0.001     0.002     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    13    57.290GHz     1         8908         8908   238.868   238.868     0.327     0.487     0.007     0.451     1.500     0.091     0.320     0.205    -0.027     0.178     0.399     0.000     0.000     0.000    -0.050     0.108     0.004     0.005    -0.005     0.010     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8913         4393   240.821   235.474     3.716     4.486     0.154     2.162     5.226     0.211     3.562     3.861    -6.826     4.658    16.844     0.000     0.000     0.000     0.166     0.655    -0.277     0.303    -5.455     5.853     0.000     0.000     0.000     0.000    -0.889     2.816     0.000     0.000
