!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8915         4819   204.712   185.630     3.232     3.056     0.027     1.868     4.652     0.181     3.205     2.252    -5.061     3.270    11.801     0.000     0.000     0.000     0.002     0.010     0.018     0.024    -3.010     3.305     0.000     0.000     0.000     0.000    -0.545     1.791     0.000     0.000
     2    31.400GHz    -1         8915         4956   195.720   174.756     2.729     3.766     0.196     1.321     4.850     0.083     2.533     3.469    -7.643     4.953    15.805     0.000     0.000     0.000     0.013     0.095     0.015     0.021    -4.915     5.464     0.000     0.000     0.000     0.000    -0.743     2.435     0.000     0.000
     3    50.300GHz    -1         8915         4949   241.006   234.568     2.587     2.376     0.028     1.103     3.524     0.110     2.559     2.023    -5.266     3.452    11.202     0.000     0.000     0.000     0.036     0.244    -0.043     0.056    -3.078     3.422     0.000     0.000     0.000     0.000    -0.292     0.960     0.000     0.000
     4    52.799GHz     1         8915         4956   256.322   256.520     0.002     0.566    -0.005     0.287     1.141     0.071     0.006     0.473    -1.149     0.752     1.607     0.000     0.000     0.000     0.010     0.028     0.047     0.049    -0.530     0.589     0.000     0.000     0.000     0.000     0.021     0.070     0.000     0.000
     5    53.595GHz     1         8915         4956   249.518   250.442     0.079     0.309     0.004     0.175     0.448     0.172     0.074     0.246    -0.286     0.197     0.437     0.000     0.000     0.000    -0.066     0.117     0.002     0.002    -0.020     0.023     0.000     0.000     0.000     0.000     0.007     0.025     0.000     0.000
     6    54.400GHz    -1         8915         8374   232.968   233.215    -1.989     0.678     0.002     0.183     0.248     0.554    -1.991     0.636     0.164     0.253    -1.883     0.000     0.000     0.000    -0.326     0.606     0.016     0.014     0.031     0.049     0.000     0.000     0.000     0.000     0.007     0.012     0.000     0.000
     7    54.941GHz     1         8915         8915   224.868   224.868    -0.064     0.340     0.002     0.133     0.251     0.281    -0.065     0.315     0.273     0.238    -0.233     0.000     0.000     0.000    -0.105     0.195    -0.000     0.000     0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8915         8915   217.715   217.715    -0.062     0.276    -0.001     0.131     0.275     0.228    -0.061     0.243    -0.093     0.101     0.175     0.000     0.000     0.000    -0.123     0.213    -0.016     0.019    -0.003     0.005     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     9    57.290GHz     1         8915         8915   212.222   212.222    -0.169     0.249    -0.001     0.171     0.340     0.253    -0.168     0.183    -0.054     0.168    -0.072     0.000     0.000     0.000    -0.055     0.089     0.003     0.004     0.008     0.015     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8915         8915   215.265   215.265    -0.057     0.309     0.002     0.191     0.400     0.229    -0.059     0.244    -0.024     0.174    -0.023     0.000     0.000     0.000    -0.033     0.186     0.021     0.022    -0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8915         8915   228.934   228.934     0.178     0.391     0.010     0.318     1.000     0.101     0.168     0.225    -0.032     0.175     0.272     0.000     0.000     0.000    -0.074     0.152     0.004     0.005    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    13    57.290GHz     1         8915         8915   238.677   238.677     0.304     0.498     0.008     0.450     1.500     0.090     0.297     0.203    -0.033     0.179     0.394     0.000     0.000     0.000    -0.059     0.100     0.003     0.003    -0.007     0.013     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8915         4481   239.764   235.116     3.556     4.334     0.118     2.199     5.250     0.222     3.438     3.696    -6.928     4.634    16.849     0.000     0.000     0.000     0.182     0.705    -0.294     0.331    -5.449     5.942     0.000     0.000     0.000     0.000    -0.923     2.868     0.000     0.000
