!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8915         4831   204.712   184.446     3.459     3.137     0.101     1.906     4.641     0.190     3.359     2.322    -5.000     3.269    11.801     0.000     0.000     0.000     0.003     0.010     0.018     0.023    -2.934     3.298     0.000     0.000     0.000     0.000    -0.530     1.766     0.000     0.000
     2    31.400GHz    -1         8915         5019   195.720   174.126     3.016     3.884     0.243     1.325     4.824     0.085     2.774     3.582    -7.535     4.949    15.805     0.000     0.000     0.000     0.016     0.095     0.015     0.020    -4.816     5.455     0.000     0.000     0.000     0.000    -0.711     2.385     0.000     0.000
     3    50.300GHz    -1         8915         5013   241.006   234.071     2.765     2.454     0.062     1.118     3.509     0.114     2.703     2.105    -5.186     3.448    11.202     0.000     0.000     0.000     0.028     0.245    -0.043     0.056    -3.019     3.414     0.000     0.000     0.000     0.000    -0.280     0.943     0.000     0.000
     4    52.799GHz     1         8915         5019   256.322   256.098     0.026     0.597    -0.010     0.304     1.141     0.080     0.035     0.490    -1.132     0.751     1.607     0.000     0.000     0.000     0.010     0.029     0.048     0.050    -0.520     0.589     0.000     0.000     0.000     0.000     0.023     0.076     0.000     0.000
     5    53.595GHz     1         8915         5019   249.518   250.144     0.089     0.319     0.005     0.193     0.449     0.208     0.084     0.244    -0.282     0.197     0.437     0.000     0.000     0.000    -0.060     0.115     0.004     0.004    -0.020     0.023     0.000     0.000     0.000     0.000     0.006     0.022     0.000     0.000
     6    54.400GHz    -1         8915         8476   232.968   233.135    -1.977     0.679     0.012     0.192     0.248     0.616    -1.989     0.633     0.163     0.253    -1.883     0.000     0.000     0.000    -0.322     0.603     0.016     0.014     0.030     0.049     0.000     0.000     0.000     0.000     0.006     0.012     0.000     0.000
     7    54.941GHz     1         8915         8915   224.868   224.868    -0.048     0.346     0.021     0.143     0.251     0.332    -0.069     0.318     0.273     0.238    -0.234     0.000     0.000     0.000    -0.107     0.199    -0.002     0.002     0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8915         8915   217.715   217.715    -0.044     0.288     0.014     0.146     0.275     0.285    -0.059     0.241    -0.093     0.101     0.175     0.000     0.000     0.000    -0.123     0.212    -0.015     0.017    -0.003     0.005     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     9    57.290GHz     1         8915         8915   212.222   212.222    -0.146     0.258     0.026     0.189     0.340     0.314    -0.172     0.184    -0.055     0.168    -0.073     0.000     0.000     0.000    -0.056     0.089    -0.000     0.000     0.008     0.016     0.000     0.000     0.000     0.000     0.004     0.010     0.000     0.000
    10    57.290GHz     1         8915         8915   215.265   215.265    -0.021     0.317     0.041     0.204     0.400     0.270    -0.062     0.244    -0.024     0.175    -0.024     0.000     0.000     0.000    -0.033     0.184     0.019     0.021    -0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8915         8915   228.934   228.934     0.227     0.423     0.062     0.336     1.000     0.117     0.165     0.225    -0.032     0.175     0.270     0.000     0.000     0.000    -0.073     0.151     0.003     0.004    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    13    57.290GHz     1         8915         8915   238.677   238.677     0.353     0.523     0.055     0.469     1.500     0.099     0.298     0.201    -0.033     0.179     0.392     0.000     0.000     0.000    -0.058     0.095     0.005     0.006    -0.008     0.015     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8915         4478   239.764   234.334     3.860     4.432     0.166     2.191     5.226     0.222     3.693     3.807    -6.822     4.624    16.849     0.000     0.000     0.000     0.202     0.702    -0.296     0.325    -5.343     5.903     0.000     0.000     0.000     0.000    -0.896     2.828     0.000     0.000
