!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051612      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8953         4246   213.130   188.212     3.280     2.976     0.031     1.849     4.691     0.175     3.249     2.323    -5.126     3.220    11.876     0.000     0.000     0.000     0.016     0.108     0.013     0.016    -2.895     3.271     0.000     0.000     0.000     0.000    -0.635     1.944     0.000     0.000
     2    31.400GHz    -1         8953         4406   204.213   176.375     2.771     3.755     0.186     1.317     4.860     0.081     2.585     3.515    -7.742     4.882    15.881     0.000     0.000     0.000     0.008     0.153     0.009     0.012    -4.712     5.362     0.000     0.000     0.000     0.000    -0.858     2.641     0.000     0.000
     3    50.300GHz    -1         8953         4393   244.104   235.591     2.777     2.383     0.108     1.108     3.534     0.111     2.669     2.033    -5.332     3.395    11.220     0.000     0.000     0.000     0.061     0.249    -0.019     0.024    -2.941     3.337     0.000     0.000     0.000     0.000    -0.320     0.999     0.000     0.000
     4    52.799GHz     1         8953         4406   256.883   257.028     0.057     0.607     0.002     0.297     1.163     0.074     0.056     0.489    -1.150     0.728     1.617     0.000     0.000     0.000     0.009     0.020     0.057     0.057    -0.502     0.571     0.000     0.000     0.000     0.000     0.024     0.075     0.000     0.000
     5    53.595GHz     1         8953         4406   249.632   250.621     0.059     0.323    -0.002     0.193     0.459     0.199     0.061     0.243    -0.290     0.194     0.443     0.000     0.000     0.000    -0.077     0.114     0.003     0.003    -0.023     0.026     0.000     0.000     0.000     0.000     0.005     0.015     0.000     0.000
     6    54.400GHz    -1         8953         8502   232.871   233.001    -2.114     0.686    -0.007     0.197     0.262     0.621    -2.107     0.652     0.143     0.243    -1.943     0.000     0.000     0.000    -0.353     0.654     0.051     0.046     0.005     0.009     0.000     0.000     0.000     0.000    -0.009     0.017     0.000     0.000
     7    54.941GHz     1         8953         8950   224.816   224.815    -0.055     0.341     0.007     0.147     0.254     0.331    -0.063     0.304     0.271     0.236    -0.229     0.000     0.000     0.000    -0.107     0.189     0.001     0.001     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8953         8953   217.596   217.596    -0.041     0.275     0.005     0.146     0.275     0.281    -0.046     0.226    -0.089     0.099     0.186     0.000     0.000     0.000    -0.119     0.191    -0.020     0.024    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.011     0.000     0.000
     9    57.290GHz     1         8953         8952   212.113   212.114    -0.148     0.258     0.024     0.187     0.340     0.309    -0.172     0.177    -0.060     0.163    -0.071     0.000     0.000     0.000    -0.068     0.101     0.012     0.018     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8953         8953   215.052   215.052    -0.032     0.330     0.028     0.208     0.400     0.275    -0.061     0.249    -0.021     0.172    -0.018     0.000     0.000     0.000    -0.043     0.194     0.018     0.017     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8952         8952   228.671   228.671     0.238     0.435     0.031     0.341     1.000     0.117     0.207     0.232    -0.025     0.164     0.278     0.000     0.000     0.000    -0.055     0.166     0.006     0.010     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8948         8948   238.920   238.920     0.401     0.539     0.059     0.487     1.500     0.107     0.342     0.214    -0.026     0.173     0.404     0.000     0.000     0.000    -0.036     0.115     0.002     0.004    -0.001     0.002     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8953         3924   243.858   237.815     3.785     4.422     0.309     2.142     5.187     0.212     3.476     3.743    -7.121     4.501    16.872     0.000     0.000     0.000     0.104     0.623    -0.280     0.306    -5.078     5.736     0.000     0.000     0.000     0.000    -1.021     2.962     0.000     0.000
