!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052700      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8813         4227   212.276   189.083     2.930     2.927     0.115     1.835     4.713     0.169     2.816     2.086    -5.165     3.239    11.881     0.000     0.000     0.000     0.014     0.092    -0.014     0.020    -3.205     3.276     0.000     0.000     0.000     0.000    -0.694     2.020     0.000     0.000
     2    31.400GHz    -1         8813         4368   203.245   176.693     2.199     3.453     0.216     1.329     4.933     0.079     1.983     3.106    -7.777     4.891    15.910     0.000     0.000     0.000     0.005     0.132    -0.011     0.016    -5.183     5.352     0.000     0.000     0.000     0.000    -0.959     2.796     0.000     0.000
     3    50.300GHz    -1         8813         4351   243.210   235.318     2.335     2.093    -0.002     1.057     3.565     0.099     2.338     1.800    -5.326     3.380    11.241     0.000     0.000     0.000     0.049     0.193    -0.012     0.015    -3.232     3.328     0.000     0.000     0.000     0.000    -0.383     1.131     0.000     0.000
     4    52.799GHz     1         8813         4368   256.360   256.910    -0.016     0.560    -0.013     0.265     1.168     0.057    -0.003     0.464    -1.150     0.728     1.614     0.000     0.000     0.000     0.003     0.007     0.066     0.064    -0.556     0.574     0.000     0.000     0.000     0.000     0.019     0.056     0.000     0.000
     5    53.595GHz     1         8813         4368   249.252   250.520     0.041     0.302    -0.008     0.171     0.460     0.155     0.049     0.245    -0.293     0.197     0.440     0.000     0.000     0.000    -0.080     0.122     0.008     0.007    -0.028     0.029     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8813         8273   232.578   233.017    -2.150     0.689    -0.027     0.191     0.261     0.604    -2.123     0.647     0.137     0.240    -1.963     0.000     0.000     0.000    -0.352     0.655     0.061     0.055     0.001     0.002     0.000     0.000     0.000     0.000    -0.008     0.014     0.000     0.000
     7    54.941GHz     1         8813         8812   224.591   224.591    -0.056     0.337     0.002     0.137     0.255     0.292    -0.057     0.309     0.271     0.237    -0.222     0.000     0.000     0.000    -0.110     0.197     0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8813         8813   217.340   217.340    -0.051     0.267     0.001     0.133     0.275     0.232    -0.052     0.230    -0.088     0.098     0.185     0.000     0.000     0.000    -0.121     0.192    -0.024     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8813         8813   211.681   211.681    -0.162     0.251     0.004     0.169     0.340     0.247    -0.165     0.190    -0.060     0.163    -0.058     0.000     0.000     0.000    -0.074     0.124     0.011     0.017     0.009     0.016     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8813         8813   214.547   214.547    -0.053     0.327     0.001     0.192     0.400     0.231    -0.054     0.267    -0.020     0.169    -0.006     0.000     0.000     0.000    -0.050     0.220     0.017     0.018     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8812         8812   227.697   227.697     0.216     0.395     0.005     0.330     1.000     0.109     0.212     0.218    -0.019     0.168     0.287     0.000     0.000     0.000    -0.064     0.144     0.001     0.002     0.003     0.005     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    13    57.290GHz     1         8809         8809   237.760   237.760     0.385     0.509     0.021     0.464     1.500     0.096     0.364     0.209    -0.020     0.178     0.412     0.000     0.000     0.000    -0.035     0.117     0.006     0.009    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8813         4016   242.477   236.995     2.978     3.864     0.007     2.092     5.263     0.198     2.972     3.348    -7.065     4.537    16.860     0.000     0.000     0.000     0.121     0.717    -0.244     0.284    -5.573     5.783     0.000     0.000     0.000     0.000    -1.128     3.157     0.000     0.000
