!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052700      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8813         4170   212.276   187.842     3.248     3.092     0.277     1.933     4.682     0.192     2.971     2.163    -5.129     3.251    11.881     0.000     0.000     0.000     0.016     0.091    -0.014     0.019    -3.142     3.251     0.000     0.000     0.000     0.000    -0.640     1.950     0.000     0.000
     2    31.400GHz    -1         8813         4340   203.245   175.759     2.504     3.606     0.284     1.336     4.881     0.084     2.220     3.248    -7.719     4.909    15.910     0.000     0.000     0.000     0.008     0.131    -0.011     0.015    -5.090     5.308     0.000     0.000     0.000     0.000    -0.877     2.690     0.000     0.000
     3    50.300GHz    -1         8813         4329   243.210   234.800     2.480     2.149     0.012     1.077     3.541     0.103     2.468     1.890    -5.283     3.393    11.241     0.000     0.000     0.000     0.045     0.193    -0.012     0.015    -3.173     3.300     0.000     0.000     0.000     0.000    -0.351     1.089     0.000     0.000
     4    52.799GHz     1         8813         4340   256.360   256.526    -0.014     0.585    -0.029     0.288     1.158     0.069     0.015     0.471    -1.141     0.730     1.615     0.000     0.000     0.000     0.003     0.006     0.066     0.064    -0.545     0.568     0.000     0.000     0.000     0.000     0.016     0.051     0.000     0.000
     5    53.595GHz     1         8813         4340   249.252   250.230     0.036     0.321    -0.024     0.189     0.457     0.195     0.060     0.247    -0.291     0.197     0.442     0.000     0.000     0.000    -0.076     0.122     0.009     0.007    -0.027     0.029     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
     6    54.400GHz    -1         8813         8275   232.578   232.989    -2.152     0.700    -0.030     0.208     0.260     0.724    -2.122     0.647     0.136     0.240    -1.963     0.000     0.000     0.000    -0.350     0.656     0.061     0.055     0.001     0.002     0.000     0.000     0.000     0.000    -0.007     0.013     0.000     0.000
     7    54.941GHz     1         8813         8812   224.591   224.591    -0.056     0.346     0.008     0.152     0.255     0.358    -0.064     0.312     0.271     0.237    -0.222     0.000     0.000     0.000    -0.111     0.197    -0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8813         8813   217.340   217.340    -0.045     0.277     0.015     0.154     0.275     0.315    -0.060     0.236    -0.089     0.098     0.184     0.000     0.000     0.000    -0.121     0.192    -0.031     0.035    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.015     0.000     0.000
     9    57.290GHz     1         8813         8809   211.681   211.682    -0.135     0.280     0.036     0.192     0.340     0.330    -0.171     0.192    -0.060     0.164    -0.060     0.000     0.000     0.000    -0.076     0.125     0.010     0.015     0.009     0.015     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8813         8813   214.547   214.547    -0.014     0.362     0.040     0.212     0.400     0.290    -0.054     0.267    -0.020     0.170    -0.006     0.000     0.000     0.000    -0.050     0.219     0.017     0.018     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8812         8812   227.697   227.697     0.239     0.424     0.027     0.355     1.000     0.127     0.212     0.218    -0.020     0.169     0.287     0.000     0.000     0.000    -0.062     0.143     0.001     0.003     0.003     0.005     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    13    57.290GHz     1         8809         8809   237.760   237.760     0.389     0.556     0.035     0.496     1.500     0.110     0.354     0.210    -0.022     0.177     0.410     0.000     0.000     0.000    -0.036     0.114     0.003     0.004    -0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8813         3964   242.477   236.347     3.290     3.960     0.060     2.120     5.218     0.202     3.230     3.503    -7.024     4.560    16.860     0.000     0.000     0.000     0.136     0.713    -0.243     0.277    -5.459     5.735     0.000     0.000     0.000     0.000    -1.039     3.050     0.000     0.000
