!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050606      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8965         4743   205.929   186.161     3.232     3.104     0.001     1.867     4.620     0.180     3.231     2.332    -5.041     3.275    11.849     0.000     0.000     0.000     0.016     0.092     0.033     0.042    -3.072     3.339     0.000     0.000     0.000     0.000    -0.553     1.842     0.000     0.000
     2    31.400GHz    -1         8965         4915   196.523   174.685     2.764     3.806     0.207     1.333     4.825     0.084     2.557     3.503    -7.564     4.891    15.857     0.000     0.000     0.000     0.011     0.144     0.019     0.026    -5.026     5.483     0.000     0.000     0.000     0.000    -0.741     2.496     0.000     0.000
     3    50.300GHz    -1         8965         4906   241.641   234.567     2.625     2.374     0.035     1.091     3.500     0.108     2.590     2.006    -5.226     3.431    11.216     0.000     0.000     0.000     0.051     0.250    -0.036     0.045    -3.137     3.412     0.000     0.000     0.000     0.000    -0.278     0.941     0.000     0.000
     4    52.799GHz     1         8965         4915   256.678   256.392     0.030     0.559    -0.000     0.281     1.126     0.069     0.030     0.450    -1.141     0.748     1.618     0.000     0.000     0.000     0.010     0.025     0.056     0.054    -0.529     0.577     0.000     0.000     0.000     0.000     0.016     0.056     0.000     0.000
     5    53.595GHz     1         8965         4915   249.676   250.222     0.079     0.308     0.004     0.172     0.444     0.165     0.075     0.248    -0.287     0.198     0.446     0.000     0.000     0.000    -0.070     0.118     0.000     0.000    -0.019     0.020     0.000     0.000     0.000     0.000     0.003     0.012     0.000     0.000
     6    54.400GHz    -1         8965         8471   232.871   233.137    -2.055     0.704     0.018     0.183     0.249     0.571    -2.073     0.653     0.148     0.247    -1.918     0.000     0.000     0.000    -0.357     0.649     0.045     0.038     0.019     0.030     0.000     0.000     0.000     0.000    -0.011     0.019     0.000     0.000
     7    54.941GHz     1         8965         8965   224.749   224.749    -0.065     0.341     0.001     0.135     0.251     0.292    -0.065     0.314     0.274     0.240    -0.232     0.000     0.000     0.000    -0.109     0.197     0.001     0.001     0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
     8    55.499GHz     1         8965         8965   217.547   217.547    -0.058     0.277    -0.002     0.131     0.275     0.228    -0.056     0.242    -0.090     0.101     0.178     0.000     0.000     0.000    -0.123     0.210    -0.018     0.020    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8965         8965   212.086   212.086    -0.171     0.245    -0.002     0.170     0.340     0.250    -0.168     0.176    -0.057     0.162    -0.075     0.000     0.000     0.000    -0.055     0.091     0.006     0.011     0.008     0.017     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8965         8965   215.153   215.153    -0.060     0.315     0.001     0.191     0.400     0.228    -0.060     0.243    -0.023     0.171    -0.025     0.000     0.000     0.000    -0.033     0.186     0.018     0.021     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8965         8965   229.069   229.069     0.183     0.397    -0.011     0.327     1.000     0.107     0.194     0.219    -0.030     0.173     0.270     0.000     0.000     0.000    -0.051     0.144     0.006     0.008    -0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    13    57.290GHz     1         8961         8961   239.328   239.328     0.316     0.504    -0.011     0.457     1.500     0.093     0.327     0.210    -0.029     0.178     0.396     0.000     0.000     0.000    -0.034     0.111     0.001     0.002    -0.006     0.012     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8965         4382   240.855   235.779     3.471     4.368     0.102     2.189     5.223     0.217     3.369     3.711    -6.880     4.572    16.865     0.000     0.000     0.000     0.134     0.699    -0.282     0.314    -5.586     5.919     0.000     0.000     0.000     0.000    -0.882     2.798     0.000     0.000
