!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050606      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8965         4730   205.929   184.896     3.458     3.235     0.064     1.919     4.609     0.193     3.394     2.397    -4.993     3.286    11.849     0.000     0.000     0.000     0.018     0.091     0.032     0.040    -2.996     3.313     0.000     0.000     0.000     0.000    -0.515     1.788     0.000     0.000
     2    31.400GHz    -1         8965         4942   196.523   173.935     3.035     3.962     0.232     1.338     4.811     0.087     2.803     3.626    -7.466     4.900    15.857     0.000     0.000     0.000     0.015     0.143     0.019     0.025    -4.932     5.441     0.000     0.000     0.000     0.000    -0.690     2.422     0.000     0.000
     3    50.300GHz    -1         8965         4929   241.641   234.081     2.766     2.450     0.042     1.100     3.496     0.110     2.724     2.089    -5.159     3.436    11.216     0.000     0.000     0.000     0.043     0.251    -0.036     0.045    -3.079     3.384     0.000     0.000     0.000     0.000    -0.261     0.919     0.000     0.000
     4    52.799GHz     1         8965         4942   256.678   256.078     0.048     0.591    -0.008     0.304     1.131     0.080     0.056     0.462    -1.125     0.749     1.618     0.000     0.000     0.000     0.010     0.027     0.056     0.055    -0.520     0.573     0.000     0.000     0.000     0.000     0.016     0.056     0.000     0.000
     5    53.595GHz     1         8965         4942   249.676   250.024     0.082     0.325    -0.000     0.195     0.447     0.212     0.082     0.249    -0.283     0.199     0.445     0.000     0.000     0.000    -0.066     0.119     0.002     0.002    -0.019     0.021     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8965         8561   232.871   233.078    -2.053     0.708     0.015     0.200     0.249     0.682    -2.068     0.652     0.147     0.246    -1.918     0.000     0.000     0.000    -0.350     0.649     0.045     0.038     0.019     0.029     0.000     0.000     0.000     0.000    -0.010     0.019     0.000     0.000
     7    54.941GHz     1         8965         8964   224.749   224.749    -0.062     0.350     0.004     0.149     0.251     0.352    -0.067     0.314     0.274     0.240    -0.232     0.000     0.000     0.000    -0.109     0.197     0.000     0.000     0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8965         8965   217.547   217.547    -0.053     0.292     0.010     0.147     0.275     0.286    -0.063     0.247    -0.091     0.102     0.176     0.000     0.000     0.000    -0.126     0.214    -0.020     0.022    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8965         8965   212.086   212.086    -0.156     0.258     0.013     0.188     0.340     0.308    -0.169     0.176    -0.057     0.161    -0.074     0.000     0.000     0.000    -0.056     0.091     0.005     0.008     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8965         8965   215.153   215.153    -0.034     0.327     0.030     0.208     0.400     0.277    -0.064     0.241    -0.023     0.170    -0.026     0.000     0.000     0.000    -0.033     0.183     0.017     0.019     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8965         8965   229.069   229.069     0.216     0.416     0.019     0.342     1.000     0.117     0.197     0.216    -0.030     0.172     0.272     0.000     0.000     0.000    -0.051     0.140     0.006     0.008    -0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8961         8961   239.328   239.328     0.358     0.533     0.029     0.483     1.500     0.104     0.329     0.207    -0.029     0.176     0.398     0.000     0.000     0.000    -0.036     0.108     0.002     0.002    -0.005     0.011     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8965         4385   240.855   235.189     3.737     4.495     0.111     2.218     5.215     0.225     3.626     3.850    -6.793     4.580    16.865     0.000     0.000     0.000     0.149     0.690    -0.278     0.302    -5.491     5.872     0.000     0.000     0.000     0.000    -0.827     2.725     0.000     0.000
