!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050912      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8963         4426   211.295   187.269     3.118     3.118     0.042     1.866     4.663     0.177     3.076     2.297    -5.192     3.295    11.821     0.000     0.000     0.000     0.020     0.109    -0.001     0.001    -2.916     3.294     0.000     0.000     0.000     0.000    -0.657     2.004     0.000     0.000
     2    31.400GHz    -1         8963         4573   202.728   176.246     2.627     3.721     0.206     1.342     4.836     0.084     2.421     3.411    -7.765     4.930    15.849     0.000     0.000     0.000     0.012     0.152    -0.002     0.003    -4.757     5.384     0.000     0.000     0.000     0.000    -0.915     2.782     0.000     0.000
     3    50.300GHz    -1         8963         4569   243.144   235.065     2.544     2.325     0.009     1.114     3.521     0.114     2.535     1.968    -5.354     3.433    11.213     0.000     0.000     0.000     0.045     0.240    -0.037     0.050    -2.970     3.360     0.000     0.000     0.000     0.000    -0.363     1.107     0.000     0.000
     4    52.799GHz     1         8963         4573   256.132   256.213     0.035     0.573     0.003     0.282     1.158     0.066     0.032     0.465    -1.160     0.741     1.617     0.000     0.000     0.000     0.009     0.023     0.054     0.054    -0.503     0.569     0.000     0.000     0.000     0.000     0.015     0.047     0.000     0.000
     5    53.595GHz     1         8963         4573   249.019   249.884     0.072     0.305     0.003     0.178     0.460     0.167     0.070     0.240    -0.293     0.196     0.443     0.000     0.000     0.000    -0.066     0.117     0.002     0.002    -0.020     0.023     0.000     0.000     0.000     0.000     0.003     0.008     0.000     0.000
     6    54.400GHz    -1         8963         8549   232.470   232.672    -2.070     0.683    -0.013     0.188     0.268     0.574    -2.057     0.668     0.145     0.242    -1.925     0.000     0.000     0.000    -0.327     0.683     0.057     0.049     0.011     0.019     0.000     0.000     0.000     0.000    -0.018     0.034     0.000     0.000
     7    54.941GHz     1         8963         8960   224.502   224.501    -0.055     0.337    -0.000     0.133     0.255     0.275    -0.054     0.310     0.273     0.238    -0.233     0.000     0.000     0.000    -0.104     0.201     0.010     0.010     0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8963         8963   217.345   217.345    -0.052     0.271    -0.004     0.131     0.275     0.226    -0.048     0.236    -0.090     0.100     0.183     0.000     0.000     0.000    -0.122     0.208    -0.014     0.017    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8963         8963   211.697   211.697    -0.182     0.246    -0.003     0.170     0.340     0.250    -0.180     0.183    -0.058     0.162    -0.073     0.000     0.000     0.000    -0.067     0.101     0.005     0.009     0.008     0.015     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8963         8963   214.599   214.599    -0.061     0.317     0.002     0.192     0.400     0.231    -0.063     0.254    -0.022     0.172    -0.022     0.000     0.000     0.000    -0.041     0.202     0.021     0.025     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8962         8962   228.121   228.121     0.171     0.387    -0.010     0.326     1.000     0.106     0.182     0.218    -0.030     0.169     0.269     0.000     0.000     0.000    -0.070     0.157     0.013     0.021    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8955         8955   237.907   237.907     0.321     0.509     0.021     0.466     1.500     0.097     0.300     0.204    -0.034     0.173     0.394     0.000     0.000     0.000    -0.062     0.117     0.008     0.011    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8963         4129   242.345   236.188     3.282     4.119    -0.023     2.194     5.229     0.219     3.305     3.560    -7.017     4.646    16.848     0.000     0.000     0.000     0.132     0.675    -0.275     0.287    -5.321     5.866     0.000     0.000     0.000     0.000    -1.062     3.067     0.000     0.000
