!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051312      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8962         4382   211.610   187.512     3.317     3.087     0.191     1.826     4.646     0.170     3.126     2.269    -5.163     3.275    11.860     0.000     0.000     0.000     0.018     0.103     0.011     0.013    -2.964     3.267     0.000     0.000     0.000     0.000    -0.635     1.993     0.000     0.000
     2    31.400GHz    -1         8962         4521   202.741   175.763     2.648     3.680     0.256     1.320     4.825     0.080     2.392     3.355    -7.779     4.938    15.870     0.000     0.000     0.000     0.011     0.139     0.003     0.004    -4.862     5.365     0.000     0.000     0.000     0.000    -0.852     2.678     0.000     0.000
     3    50.300GHz    -1         8962         4509   243.060   234.832     2.532     2.232     0.032     1.089     3.514     0.107     2.500     1.949    -5.364     3.443    11.218     0.000     0.000     0.000     0.045     0.258    -0.028     0.035    -3.043     3.351     0.000     0.000     0.000     0.000    -0.327     1.040     0.000     0.000
     4    52.799GHz     1         8962         4521   256.097   256.197     0.044     0.608     0.011     0.279     1.155     0.065     0.033     0.504    -1.158     0.741     1.616     0.000     0.000     0.000     0.008     0.022     0.057     0.054    -0.517     0.571     0.000     0.000     0.000     0.000     0.028     0.091     0.000     0.000
     5    53.595GHz     1         8962         4521   249.006   249.919     0.064     0.320    -0.000     0.175     0.460     0.160     0.064     0.258    -0.293     0.198     0.442     0.000     0.000     0.000    -0.068     0.126    -0.002     0.001    -0.023     0.026     0.000     0.000     0.000     0.000     0.009     0.030     0.000     0.000
     6    54.400GHz    -1         8962         8444   232.433   232.637    -2.110     0.690    -0.023     0.191     0.262     0.596    -2.087     0.679     0.146     0.246    -1.932     0.000     0.000     0.000    -0.332     0.676     0.034     0.029     0.008     0.013     0.000     0.000     0.000     0.000    -0.010     0.018     0.000     0.000
     7    54.941GHz     1         8962         8960   224.471   224.470    -0.068     0.345    -0.001     0.133     0.253     0.276    -0.067     0.317     0.275     0.239    -0.229     0.000     0.000     0.000    -0.103     0.196    -0.010     0.010     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8962         8962   217.318   217.318    -0.053     0.270     0.001     0.131     0.275     0.226    -0.054     0.238    -0.089     0.099     0.185     0.000     0.000     0.000    -0.117     0.196    -0.029     0.033    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.011     0.000     0.000
     9    57.290GHz     1         8962         8962   211.752   211.752    -0.170     0.250    -0.001     0.170     0.340     0.250    -0.169     0.181    -0.058     0.163    -0.066     0.000     0.000     0.000    -0.073     0.113     0.013     0.020     0.009     0.018     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8962         8962   214.579   214.579    -0.065     0.322    -0.004     0.193     0.400     0.232    -0.060     0.261    -0.021     0.174    -0.016     0.000     0.000     0.000    -0.049     0.212     0.022     0.024     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8962         8960   227.748   227.751     0.202     0.397     0.018     0.327     1.000     0.108     0.185     0.225    -0.024     0.168     0.275     0.000     0.000     0.000    -0.077     0.158     0.009     0.016     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8954         8950   237.501   237.509     0.337     0.523     0.024     0.475     1.500     0.101     0.313     0.223    -0.026     0.174     0.399     0.000     0.000     0.000    -0.056     0.136     0.001     0.003    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8962         4091   242.354   236.262     3.292     4.044     0.035     2.152     5.211     0.214     3.257     3.567    -7.095     4.623    16.848     0.000     0.000     0.000     0.124     0.627    -0.278     0.286    -5.348     5.834     0.000     0.000     0.000     0.000    -0.995     2.969     0.000     0.000
