!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051312      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8962         4364   211.610   186.576     3.569     3.174     0.316     1.862     4.622     0.182     3.253     2.358    -5.129     3.275    11.860     0.000     0.000     0.000     0.019     0.102     0.011     0.012    -2.929     3.244     0.000     0.000     0.000     0.000    -0.578     1.918     0.000     0.000
     2    31.400GHz    -1         8962         4516   202.741   175.079     2.895     3.762     0.329     1.306     4.786     0.081     2.565     3.490    -7.746     4.942    15.870     0.000     0.000     0.000     0.011     0.137     0.003     0.004    -4.794     5.323     0.000     0.000     0.000     0.000    -0.779     2.583     0.000     0.000
     3    50.300GHz    -1         8962         4502   243.060   234.577     2.648     2.282     0.054     1.090     3.491     0.109     2.594     2.016    -5.342     3.447    11.218     0.000     0.000     0.000     0.046     0.255    -0.027     0.033    -3.000     3.324     0.000     0.000     0.000     0.000    -0.300     1.004     0.000     0.000
     4    52.799GHz     1         8962         4516   256.097   256.150     0.039     0.624     0.001     0.299     1.147     0.075     0.038     0.499    -1.154     0.742     1.615     0.000     0.000     0.000     0.008     0.022     0.054     0.051    -0.511     0.568     0.000     0.000     0.000     0.000     0.025     0.085     0.000     0.000
     5    53.595GHz     1         8962         4516   249.006   249.908     0.056     0.335    -0.007     0.189     0.456     0.191     0.063     0.259    -0.291     0.198     0.442     0.000     0.000     0.000    -0.069     0.126    -0.004     0.004    -0.023     0.026     0.000     0.000     0.000     0.000     0.009     0.030     0.000     0.000
     6    54.400GHz    -1         8962         8420   232.433   232.588    -2.106     0.703    -0.021     0.202     0.261     0.672    -2.085     0.678     0.145     0.245    -1.932     0.000     0.000     0.000    -0.330     0.677     0.034     0.029     0.008     0.012     0.000     0.000     0.000     0.000    -0.010     0.018     0.000     0.000
     7    54.941GHz     1         8962         8959   224.471   224.470    -0.066     0.353     0.001     0.144     0.253     0.324    -0.067     0.318     0.275     0.239    -0.229     0.000     0.000     0.000    -0.104     0.198    -0.010     0.010     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8962         8962   217.318   217.318    -0.048     0.280     0.008     0.148     0.275     0.290    -0.056     0.240    -0.089     0.099     0.185     0.000     0.000     0.000    -0.119     0.198    -0.029     0.034    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.011     0.000     0.000
     9    57.290GHz     1         8962         8962   211.752   211.752    -0.150     0.270     0.020     0.193     0.340     0.324    -0.170     0.181    -0.057     0.162    -0.065     0.000     0.000     0.000    -0.073     0.111     0.011     0.017     0.009     0.018     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8962         8962   214.579   214.579    -0.028     0.352     0.030     0.212     0.400     0.288    -0.058     0.262    -0.021     0.174    -0.015     0.000     0.000     0.000    -0.051     0.216     0.025     0.027     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8962         8959   227.748   227.752     0.238     0.452     0.065     0.363     1.000     0.136     0.173     0.230    -0.025     0.168     0.272     0.000     0.000     0.000    -0.077     0.159     0.004     0.007    -0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8954         8949   237.501   237.511     0.382     0.588     0.078     0.517     1.500     0.121     0.305     0.224    -0.028     0.174     0.397     0.000     0.000     0.000    -0.057     0.134    -0.001     0.001    -0.006     0.012     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8962         4052   242.354   236.132     3.523     4.151     0.085     2.170     5.173     0.217     3.438     3.692    -7.072     4.619    16.848     0.000     0.000     0.000     0.124     0.620    -0.272     0.278    -5.275     5.770     0.000     0.000     0.000     0.000    -0.916     2.870     0.000     0.000
