!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050806      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8961         4897   203.591   185.814     3.058     2.952    -0.008     1.854     4.645     0.178     3.065     2.188    -5.207     3.298    11.839     0.000     0.000     0.000     0.017     0.098     0.021     0.028    -3.064     3.289     0.000     0.000     0.000     0.000    -0.541     1.841     0.000     0.000
     2    31.400GHz    -1         8961         5067   194.223   174.257     2.565     3.596     0.166     1.317     4.842     0.083     2.399     3.303    -7.738     4.903    15.860     0.000     0.000     0.000     0.013     0.148     0.012     0.017    -5.018     5.396     0.000     0.000     0.000     0.000    -0.729     2.492     0.000     0.000
     3    50.300GHz    -1         8961         5053   240.490   234.378     2.470     2.301     0.015     1.109     3.517     0.114     2.456     1.902    -5.364     3.459    11.212     0.000     0.000     0.000     0.050     0.237    -0.032     0.043    -3.134     3.362     0.000     0.000     0.000     0.000    -0.276     0.951     0.000     0.000
     4    52.799GHz     1         8961         5067   256.202   256.315    -0.012     0.540    -0.008     0.279     1.140     0.068    -0.003     0.448    -1.169     0.753     1.617     0.000     0.000     0.000     0.010     0.024     0.053     0.056    -0.529     0.569     0.000     0.000     0.000     0.000     0.015     0.051     0.000     0.000
     5    53.595GHz     1         8961         5067   249.419   250.159     0.058     0.304    -0.008     0.177     0.450     0.177     0.066     0.245    -0.295     0.202     0.445     0.000     0.000     0.000    -0.069     0.114     0.001     0.001    -0.020     0.022     0.000     0.000     0.000     0.000     0.004     0.016     0.000     0.000
     6    54.400GHz    -1         8961         8435   232.654   233.009    -2.108     0.680    -0.014     0.195     0.250     0.650    -2.094     0.649     0.146     0.245    -1.915     0.000     0.000     0.000    -0.377     0.649     0.047     0.041     0.016     0.025     0.000     0.000     0.000     0.000    -0.011     0.021     0.000     0.000
     7    54.941GHz     1         8960         8960   224.533   224.533    -0.060     0.338     0.003     0.133     0.251     0.282    -0.063     0.311     0.275     0.240    -0.230     0.000     0.000     0.000    -0.116     0.196     0.007     0.007     0.001     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8961         8961   217.213   217.213    -0.067     0.271    -0.002     0.130     0.275     0.224    -0.064     0.236    -0.090     0.101     0.180     0.000     0.000     0.000    -0.135     0.207    -0.016     0.018    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8961         8961   211.375   211.375    -0.181     0.246    -0.001     0.170     0.340     0.250    -0.180     0.181    -0.058     0.162    -0.072     0.000     0.000     0.000    -0.068     0.101     0.006     0.009     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8961         8961   214.171   214.171    -0.070     0.324     0.002     0.191     0.400     0.229    -0.072     0.259    -0.022     0.172    -0.025     0.000     0.000     0.000    -0.046     0.210     0.020     0.021     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8960         8960   227.652   227.652     0.192     0.395     0.011     0.322     1.000     0.104     0.181     0.222    -0.032     0.170     0.270     0.000     0.000     0.000    -0.063     0.149     0.006     0.009    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8954         8954   237.626   237.626     0.300     0.500    -0.012     0.459     1.500     0.094     0.312     0.211    -0.035     0.172     0.391     0.000     0.000     0.000    -0.043     0.121     0.007     0.009    -0.007     0.013     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8961         4512   239.841   235.836     3.206     4.097    -0.010     2.193     5.224     0.222     3.216     3.504    -7.116     4.608    16.868     0.000     0.000     0.000     0.132     0.679    -0.272     0.312    -5.512     5.838     0.000     0.000     0.000     0.000    -0.883     2.836     0.000     0.000
