!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050806      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8961         4853   203.591   184.403     3.236     2.994     0.020     1.861     4.628     0.181     3.215     2.213    -5.150     3.306    11.839     0.000     0.000     0.000     0.021     0.098     0.021     0.028    -3.008     3.263     0.000     0.000     0.000     0.000    -0.508     1.789     0.000     0.000
     2    31.400GHz    -1         8961         5062   194.223   173.481     2.786     3.652     0.179     1.312     4.807     0.084     2.606     3.358    -7.675     4.916    15.860     0.000     0.000     0.000     0.017     0.148     0.012     0.017    -4.932     5.362     0.000     0.000     0.000     0.000    -0.675     2.407     0.000     0.000
     3    50.300GHz    -1         8961         5052   240.490   233.848     2.593     2.328     0.024     1.108     3.496     0.114     2.570     1.948    -5.316     3.465    11.212     0.000     0.000     0.000     0.043     0.238    -0.031     0.041    -3.080     3.341     0.000     0.000     0.000     0.000    -0.257     0.921     0.000     0.000
     4    52.799GHz     1         8961         5062   256.202   255.888     0.001     0.562    -0.017     0.292     1.135     0.075     0.019     0.459    -1.160     0.755     1.617     0.000     0.000     0.000     0.010     0.026     0.053     0.055    -0.518     0.564     0.000     0.000     0.000     0.000     0.017     0.061     0.000     0.000
     5    53.595GHz     1         8961         5062   249.419   249.835     0.065     0.320    -0.016     0.196     0.449     0.218     0.081     0.242    -0.292     0.201     0.446     0.000     0.000     0.000    -0.064     0.113     0.006     0.006    -0.019     0.021     0.000     0.000     0.000     0.000     0.004     0.014     0.000     0.000
     6    54.400GHz    -1         8961         8518   232.654   232.934    -2.105     0.686    -0.015     0.212     0.250     0.769    -2.090     0.649     0.145     0.245    -1.915     0.000     0.000     0.000    -0.372     0.650     0.046     0.041     0.016     0.025     0.000     0.000     0.000     0.000    -0.010     0.020     0.000     0.000
     7    54.941GHz     1         8960         8959   224.533   224.534    -0.054     0.347     0.009     0.146     0.251     0.342    -0.063     0.311     0.274     0.240    -0.230     0.000     0.000     0.000    -0.117     0.197     0.009     0.009     0.001     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8961         8961   217.213   217.213    -0.053     0.286     0.012     0.151     0.275     0.302    -0.065     0.236    -0.090     0.101     0.180     0.000     0.000     0.000    -0.136     0.207    -0.015     0.018    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8961         8961   211.375   211.375    -0.159     0.254     0.023     0.184     0.340     0.299    -0.182     0.183    -0.058     0.163    -0.072     0.000     0.000     0.000    -0.070     0.104     0.005     0.008     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8961         8961   214.171   214.171    -0.047     0.333     0.027     0.206     0.400     0.270    -0.074     0.257    -0.022     0.173    -0.025     0.000     0.000     0.000    -0.046     0.205     0.018     0.019     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8960         8960   227.652   227.652     0.231     0.435     0.055     0.350     1.000     0.126     0.176     0.220    -0.033     0.170     0.267     0.000     0.000     0.000    -0.063     0.147     0.007     0.010    -0.002     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8954         8954   237.626   237.626     0.360     0.538     0.046     0.487     1.500     0.106     0.314     0.212    -0.034     0.174     0.393     0.000     0.000     0.000    -0.045     0.120     0.007     0.010    -0.007     0.014     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8961         4501   239.841   234.995     3.446     4.154     0.004     2.200     5.194     0.224     3.442     3.566    -7.050     4.611    16.868     0.000     0.000     0.000     0.151     0.678    -0.275     0.309    -5.432     5.791     0.000     0.000     0.000     0.000    -0.820     2.745     0.000     0.000
