!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051600      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8974         4033   213.855   190.374     3.159     3.103     0.158     1.853     4.708     0.174     3.001     2.358    -5.270     3.167    11.868     0.000     0.000     0.000     0.010     0.107     0.014     0.017    -2.941     3.291     0.000     0.000     0.000     0.000    -0.680     1.993     0.000     0.000
     2    31.400GHz    -1         8974         4221   204.067   177.553     2.413     3.855     0.223     1.338     4.895     0.082     2.189     3.574    -7.970     4.795    15.875     0.000     0.000     0.000    -0.003     0.157     0.008     0.010    -4.797     5.388     0.000     0.000     0.000     0.000    -0.924     2.711     0.000     0.000
     3    50.300GHz    -1         8974         4211   243.311   236.127     2.474     2.397     0.025     1.105     3.555     0.112     2.450     2.067    -5.479     3.341    11.223     0.000     0.000     0.000     0.080     0.252    -0.018     0.022    -2.992     3.350     0.000     0.000     0.000     0.000    -0.364     1.075     0.000     0.000
     4    52.799GHz     1         8974         4222   256.348   257.404     0.004     0.613    -0.021     0.305     1.168     0.079     0.026     0.495    -1.183     0.718     1.617     0.000     0.000     0.000     0.012     0.022     0.062     0.058    -0.510     0.573     0.000     0.000     0.000     0.000     0.029     0.086     0.000     0.000
     5    53.595GHz     1         8974         4222   249.226   250.792     0.036     0.317    -0.011     0.199     0.460     0.217     0.047     0.243    -0.300     0.193     0.442     0.000     0.000     0.000    -0.083     0.114     0.004     0.003    -0.023     0.025     0.000     0.000     0.000     0.000     0.007     0.020     0.000     0.000
     6    54.400GHz    -1         8974         8441   232.559   232.936    -2.116     0.721     0.001     0.205     0.265     0.671    -2.117     0.669     0.144     0.240    -1.944     0.000     0.000     0.000    -0.356     0.676     0.049     0.042     0.006     0.010     0.000     0.000     0.000     0.000    -0.017     0.032     0.000     0.000
     7    54.941GHz     1         8974         8973   224.509   224.509    -0.052     0.341     0.013     0.149     0.256     0.344    -0.065     0.316     0.276     0.237    -0.229     0.000     0.000     0.000    -0.109     0.199    -0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8974         8974   217.261   217.261    -0.039     0.274     0.012     0.148     0.275     0.292    -0.051     0.236    -0.089     0.099     0.186     0.000     0.000     0.000    -0.121     0.200    -0.024     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8974         8973   211.683   211.684    -0.141     0.277     0.030     0.203     0.340     0.364    -0.172     0.186    -0.059     0.164    -0.069     0.000     0.000     0.000    -0.067     0.111     0.010     0.017     0.009     0.018     0.000     0.000     0.000     0.000     0.005     0.014     0.000     0.000
    10    57.290GHz     1         8974         8974   214.746   214.746    -0.010     0.339     0.041     0.216     0.400     0.301    -0.051     0.256    -0.021     0.175    -0.017     0.000     0.000     0.000    -0.033     0.196     0.016     0.017     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8974         8974   229.055   229.055     0.267     0.440     0.037     0.359     1.000     0.130     0.230     0.221    -0.023     0.168     0.277     0.000     0.000     0.000    -0.030     0.143     0.003     0.005     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8968         8968   239.782   239.782     0.447     0.559     0.081     0.508     1.500     0.118     0.366     0.201    -0.021     0.176     0.405     0.000     0.000     0.000    -0.015     0.104    -0.000     0.000    -0.003     0.005     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8974         3819   242.488   238.425     3.229     4.332     0.123     2.104     5.217     0.202     3.106     3.752    -7.266     4.457    16.876     0.000     0.000     0.000     0.068     0.625    -0.277     0.296    -5.181     5.768     0.000     0.000     0.000     0.000    -1.113     3.100     0.000     0.000
