!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051600      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8974         4103   213.855   192.044     2.982     3.042     0.116     1.828     4.770     0.165     2.866     2.295    -5.273     3.160    11.868     0.000     0.000     0.000     0.011     0.106     0.014     0.016    -2.954     3.305     0.000     0.000     0.000     0.000    -0.799     2.135     0.000     0.000
     2    31.400GHz    -1         8974         4271   204.067   179.024     2.210     3.728     0.204     1.352     4.961     0.082     2.006     3.456    -7.988     4.788    15.875     0.000     0.000     0.000    -0.002     0.158     0.008     0.010    -4.810     5.395     0.000     0.000     0.000     0.000    -1.077     2.892     0.000     0.000
     3    50.300GHz    -1         8974         4258   243.311   236.615     2.396     2.321     0.030     1.100     3.598     0.109     2.366     1.998    -5.488     3.335    11.223     0.000     0.000     0.000     0.077     0.257    -0.019     0.023    -3.003     3.355     0.000     0.000     0.000     0.000    -0.424     1.148     0.000     0.000
     4    52.799GHz     1         8974         4271   256.348   257.492     0.021     0.598    -0.006     0.284     1.191     0.066     0.027     0.502    -1.185     0.715     1.617     0.000     0.000     0.000     0.011     0.022     0.063     0.061    -0.513     0.575     0.000     0.000     0.000     0.000     0.033     0.091     0.000     0.000
     5    53.595GHz     1         8974         4271   249.226   250.808     0.043     0.307    -0.001     0.182     0.469     0.176     0.044     0.243    -0.300     0.192     0.442     0.000     0.000     0.000    -0.083     0.117     0.003     0.002    -0.023     0.026     0.000     0.000     0.000     0.000     0.005     0.015     0.000     0.000
     6    54.400GHz    -1         8974         8449   232.559   232.936    -2.116     0.720     0.001     0.194     0.269     0.594    -2.116     0.670     0.145     0.240    -1.944     0.000     0.000     0.000    -0.355     0.677     0.049     0.042     0.006     0.010     0.000     0.000     0.000     0.000    -0.018     0.033     0.000     0.000
     7    54.941GHz     1         8974         8974   224.509   224.509    -0.060     0.338     0.003     0.136     0.256     0.285    -0.063     0.314     0.275     0.237    -0.230     0.000     0.000     0.000    -0.109     0.199     0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8974         8974   217.261   217.261    -0.053     0.272     0.001     0.131     0.275     0.228    -0.054     0.239    -0.089     0.100     0.186     0.000     0.000     0.000    -0.121     0.201    -0.025     0.028    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8974         8974   211.683   211.683    -0.177     0.252    -0.005     0.168     0.340     0.245    -0.173     0.187    -0.060     0.165    -0.071     0.000     0.000     0.000    -0.067     0.111     0.010     0.017     0.009     0.017     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8974         8974   214.746   214.746    -0.051     0.315    -0.001     0.191     0.400     0.229    -0.050     0.255    -0.021     0.173    -0.017     0.000     0.000     0.000    -0.033     0.196     0.017     0.019     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8974         8974   229.055   229.055     0.221     0.394    -0.008     0.330     1.000     0.109     0.230     0.220    -0.024     0.167     0.276     0.000     0.000     0.000    -0.029     0.146     0.005     0.008     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8968         8968   239.782   239.782     0.353     0.499    -0.013     0.456     1.500     0.092     0.366     0.201    -0.024     0.175     0.403     0.000     0.000     0.000    -0.012     0.107     0.001     0.001    -0.002     0.005     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8974         3904   242.488   238.881     2.993     4.165     0.103     2.102     5.277     0.199     2.890     3.592    -7.258     4.453    16.876     0.000     0.000     0.000     0.071     0.625    -0.278     0.294    -5.234     5.796     0.000     0.000     0.000     0.000    -1.287     3.296     0.000     0.000
