!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050112      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8963         4357   209.856   186.645     3.151     2.951    -0.010     1.805     4.651     0.165     3.161     2.172    -5.126     3.252    11.802     0.000     0.000     0.000     0.001     0.005     0.021     0.026    -2.938     3.337     0.000     0.000     0.000     0.000    -0.598     1.864     0.000     0.000
     2    31.400GHz    -1         8963         4479   201.274   175.438     2.661     3.615     0.159     1.313     4.841     0.078     2.502     3.314    -7.715     4.885    15.807     0.000     0.000     0.000     0.011     0.090     0.018     0.023    -4.810     5.509     0.000     0.000     0.000     0.000    -0.808     2.524     0.000     0.000
     3    50.300GHz    -1         8963         4467   242.222   234.839     2.546     2.215     0.018     1.075     3.521     0.105     2.528     1.956    -5.324     3.409    11.204     0.000     0.000     0.000     0.042     0.250    -0.044     0.056    -3.016     3.447     0.000     0.000     0.000     0.000    -0.334     1.054     0.000     0.000
     4    52.799GHz     1         8963         4479   255.843   256.566     0.016     0.568     0.004     0.271     1.150     0.062     0.011     0.480    -1.162     0.744     1.607     0.000     0.000     0.000     0.012     0.030     0.049     0.051    -0.518     0.593     0.000     0.000     0.000     0.000     0.023     0.073     0.000     0.000
     5    53.595GHz     1         8963         4479   249.016   250.366     0.068     0.304     0.001     0.177     0.454     0.167     0.067     0.243    -0.291     0.195     0.437     0.000     0.000     0.000    -0.070     0.117     0.004     0.004    -0.020     0.023     0.000     0.000     0.000     0.000     0.006     0.020     0.000     0.000
     6    54.400GHz    -1         8963         8279   232.698   232.876    -2.009     0.678    -0.030     0.185     0.260     0.550    -1.980     0.660     0.161     0.250    -1.881     0.000     0.000     0.000    -0.322     0.640     0.017     0.015     0.027     0.047     0.000     0.000     0.000     0.000     0.018     0.034     0.000     0.000
     7    54.941GHz     1         8963         8960   224.657   224.657    -0.065     0.344     0.003     0.134     0.254     0.280    -0.068     0.315     0.274     0.239    -0.232     0.000     0.000     0.000    -0.104     0.198    -0.004     0.004     0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8963         8962   217.430   217.430    -0.070     0.282    -0.000     0.133     0.275     0.235    -0.070     0.246    -0.093     0.101     0.176     0.000     0.000     0.000    -0.130     0.216    -0.018     0.021    -0.002     0.005     0.000     0.000     0.000     0.000    -0.002     0.011     0.000     0.000
     9    57.290GHz     1         8963         8963   211.658   211.658    -0.175     0.251     0.000     0.167     0.340     0.242    -0.175     0.186    -0.056     0.169    -0.072     0.000     0.000     0.000    -0.063     0.095     0.003     0.004     0.007     0.015     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8963         8963   214.521   214.521    -0.069     0.316    -0.000     0.190     0.400     0.226    -0.069     0.254    -0.025     0.175    -0.024     0.000     0.000     0.000    -0.041     0.196     0.021     0.021    -0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8963         8963   228.063   228.063     0.191     0.385     0.007     0.318     1.000     0.101     0.184     0.232    -0.032     0.173     0.273     0.000     0.000     0.000    -0.061     0.155     0.007     0.008    -0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    13    57.290GHz     1         8958         8958   238.087   238.087     0.336     0.495     0.018     0.462     1.500     0.095     0.318     0.211    -0.033     0.174     0.396     0.000     0.000     0.000    -0.043     0.116     0.004     0.006    -0.005     0.011     0.000     0.000     0.000     0.000    -0.002     0.004     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8963         4072   240.813   235.451     3.395     4.087    -0.018     2.142     5.229     0.209     3.413     3.590    -6.989     4.583    16.850     0.000     0.000     0.000     0.177     0.705    -0.296     0.323    -5.345     5.986     0.000     0.000     0.000     0.000    -0.986     2.941     0.000     0.000
