!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051918      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8955         4828   201.297   182.989     3.413     3.000     0.112     1.861     4.582     0.180     3.302     2.188    -5.106     3.296    11.849     0.000     0.000     0.000     0.022     0.102    -0.005     0.007    -3.083     3.350     0.000     0.000     0.000     0.000    -0.375     1.502     0.000     0.000
     2    31.400GHz    -1         8955         5023   192.123   172.077     2.937     3.692     0.262     1.274     4.769     0.081     2.675     3.354    -7.691     4.961    15.883     0.000     0.000     0.000     0.014     0.147    -0.001     0.002    -5.015     5.464     0.000     0.000     0.000     0.000    -0.516     2.094     0.000     0.000
     3    50.300GHz    -1         8955         5014   239.197   233.628     2.726     2.319     0.067     1.102     3.466     0.111     2.659     1.955    -5.283     3.443    11.236     0.000     0.000     0.000     0.048     0.210    -0.024     0.033    -3.116     3.390     0.000     0.000     0.000     0.000    -0.202     0.827     0.000     0.000
     4    52.799GHz     1         8955         5023   255.471   256.234     0.021     0.545     0.005     0.279     1.118     0.068     0.016     0.435    -1.142     0.743     1.620     0.000     0.000     0.000     0.005     0.011     0.051     0.057    -0.531     0.578     0.000     0.000     0.000     0.000     0.012     0.051     0.000     0.000
     5    53.595GHz     1         8955         5023   248.920   250.180     0.063     0.299     0.001     0.175     0.443     0.172     0.061     0.240    -0.291     0.201     0.445     0.000     0.000     0.000    -0.072     0.113     0.002     0.002    -0.025     0.027     0.000     0.000     0.000     0.000     0.002     0.009     0.000     0.000
     6    54.400GHz    -1         8955         8341   232.233   232.761    -2.150     0.667     0.002     0.198     0.255     0.646    -2.152     0.642     0.143     0.243    -1.946     0.000     0.000     0.000    -0.390     0.640     0.048     0.042     0.005     0.007     0.000     0.000     0.000     0.000    -0.011     0.023     0.000     0.000
     7    54.941GHz     1         8955         8955   224.120   224.120    -0.068     0.336     0.001     0.133     0.252     0.278    -0.069     0.310     0.273     0.237    -0.224     0.000     0.000     0.000    -0.118     0.193    -0.002     0.002     0.003     0.005     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8955         8955   216.776   216.776    -0.068     0.265    -0.003     0.130     0.275     0.222    -0.065     0.231    -0.090     0.098     0.186     0.000     0.000     0.000    -0.126     0.188    -0.031     0.035    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8955         8955   211.085   211.085    -0.178     0.252    -0.002     0.170     0.340     0.251    -0.176     0.187    -0.060     0.161    -0.070     0.000     0.000     0.000    -0.070     0.124     0.011     0.018     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8955         8955   214.014   214.014    -0.058     0.323     0.006     0.190     0.400     0.225    -0.064     0.260    -0.020     0.170    -0.017     0.000     0.000     0.000    -0.044     0.210     0.014     0.016     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8954         8954   227.382   227.382     0.185     0.398    -0.002     0.326     1.000     0.106     0.187     0.219    -0.025     0.174     0.275     0.000     0.000     0.000    -0.065     0.135    -0.001     0.001     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8954         8954   237.460   237.460     0.305     0.525    -0.021     0.472     1.500     0.099     0.326     0.213    -0.025     0.174     0.396     0.000     0.000     0.000    -0.042     0.121     0.001     0.001    -0.003     0.005     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8955         4486   238.311   234.427     3.901     4.273     0.233     2.183     5.156     0.226     3.668     3.609    -6.977     4.591    16.909     0.000     0.000     0.000     0.154     0.696    -0.256     0.303    -5.512     5.854     0.000     0.000     0.000     0.000    -0.649     2.483     0.000     0.000
