!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052706      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8953         4753   205.173   184.008     3.338     3.003     0.180     1.924     4.632     0.191     3.157     2.152    -5.132     3.272    11.888     0.000     0.000     0.000     0.026     0.089    -0.011     0.015    -3.074     3.295     0.000     0.000     0.000     0.000    -0.538     1.822     0.000     0.000
     2    31.400GHz    -1         8953         4963   196.522   173.776     2.797     3.583     0.286     1.330     4.807     0.086     2.511     3.262    -7.727     4.914    15.911     0.000     0.000     0.000     0.019     0.125    -0.009     0.012    -4.953     5.376     0.000     0.000     0.000     0.000    -0.730     2.492     0.000     0.000
     3    50.300GHz    -1         8953         4957   241.393   233.756     2.571     2.232    -0.011     1.089     3.493     0.109     2.582     1.870    -5.303     3.415    11.236     0.000     0.000     0.000     0.034     0.184    -0.012     0.014    -3.085     3.342     0.000     0.000     0.000     0.000    -0.288     0.988     0.000     0.000
     4    52.799GHz     1         8953         4963   256.409   255.706    -0.005     0.553    -0.016     0.284     1.133     0.069     0.011     0.440    -1.147     0.737     1.614     0.000     0.000     0.000     0.002     0.007     0.059     0.058    -0.531     0.577     0.000     0.000     0.000     0.000     0.014     0.049     0.000     0.000
     5    53.595GHz     1         8953         4963   249.325   249.556     0.044     0.313    -0.020     0.185     0.447     0.191     0.064     0.243    -0.294     0.201     0.440     0.000     0.000     0.000    -0.065     0.120     0.007     0.006    -0.027     0.029     0.000     0.000     0.000     0.000     0.002     0.008     0.000     0.000
     6    54.400GHz    -1         8953         8575   232.289   232.593    -2.165     0.642    -0.004     0.205     0.248     0.707    -2.161     0.611     0.136     0.240    -1.967     0.000     0.000     0.000    -0.372     0.604     0.048     0.045     0.000     0.001     0.000     0.000     0.000     0.000    -0.006     0.011     0.000     0.000
     7    54.941GHz     1         8953         8952   224.160   224.160    -0.060     0.337    -0.002     0.147     0.251     0.343    -0.059     0.303     0.271     0.237    -0.222     0.000     0.000     0.000    -0.112     0.182     0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8953         8953   216.914   216.914    -0.042     0.260     0.002     0.147     0.275     0.284    -0.044     0.213    -0.088     0.098     0.185     0.000     0.000     0.000    -0.118     0.177    -0.021     0.025    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8953         8953   211.375   211.375    -0.144     0.267     0.027     0.185     0.340     0.303    -0.171     0.188    -0.060     0.163    -0.058     0.000     0.000     0.000    -0.079     0.122     0.011     0.017     0.010     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8953         8953   214.072   214.072    -0.027     0.341     0.036     0.205     0.400     0.270    -0.063     0.264    -0.020     0.169    -0.006     0.000     0.000     0.000    -0.059     0.218     0.017     0.020     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8951         8951   227.224   227.224     0.270     0.446     0.059     0.351     1.000     0.126     0.212     0.234    -0.019     0.168     0.287     0.000     0.000     0.000    -0.064     0.154     0.001     0.002     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    13    57.290GHz     1         8950         8950   237.133   237.133     0.435     0.573     0.087     0.517     1.500     0.122     0.348     0.218    -0.019     0.178     0.412     0.000     0.000     0.000    -0.052     0.120     0.007     0.011    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8953         4434   240.833   234.410     3.624     4.075     0.095     2.189     5.176     0.221     3.529     3.491    -7.023     4.565    16.852     0.000     0.000     0.000     0.191     0.659    -0.221     0.247    -5.385     5.764     0.000     0.000     0.000     0.000    -0.885     2.849     0.000     0.000
