!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050918      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8938         4825   202.959   184.953     2.889     2.860    -0.025     1.805     4.609     0.167     2.914     2.184    -5.236     3.287    11.824     0.000     0.000     0.000     0.018     0.123     0.000     0.001    -3.230     3.314     0.000     0.000     0.000     0.000    -0.462     1.734     0.000     0.000
     2    31.400GHz    -1         8938         4997   192.793   172.786     2.262     3.563     0.135     1.274     4.831     0.077     2.126     3.291    -7.839     4.920    15.852     0.000     0.000     0.000     0.008     0.157    -0.002     0.003    -5.273     5.418     0.000     0.000     0.000     0.000    -0.620     2.347     0.000     0.000
     3    50.300GHz    -1         8938         4986   239.618   234.153     2.384     2.296     0.108     1.070     3.506     0.103     2.276     1.880    -5.408     3.437    11.211     0.000     0.000     0.000     0.053     0.242    -0.037     0.051    -3.300     3.381     0.000     0.000     0.000     0.000    -0.243     0.930     0.000     0.000
     4    52.799GHz     1         8938         4997   256.100   256.787    -0.035     0.543     0.000     0.273     1.123     0.066    -0.035     0.432    -1.171     0.742     1.618     0.000     0.000     0.000     0.009     0.021     0.054     0.056    -0.558     0.573     0.000     0.000     0.000     0.000     0.012     0.047     0.000     0.000
     5    53.595GHz     1         8938         4997   249.607   250.659     0.058     0.305    -0.000     0.176     0.443     0.175     0.058     0.244    -0.295     0.198     0.443     0.000     0.000     0.000    -0.071     0.117     0.000     0.000    -0.022     0.023     0.000     0.000     0.000     0.000     0.003     0.013     0.000     0.000
     6    54.400GHz    -1         8938         8479   233.073   233.464    -2.104     0.709    -0.011     0.188     0.254     0.589    -2.093     0.667     0.145     0.243    -1.926     0.000     0.000     0.000    -0.361     0.669     0.050     0.041     0.013     0.019     0.000     0.000     0.000     0.000    -0.014     0.030     0.000     0.000
     7    54.941GHz     1         8938         8935   225.051   225.051    -0.064     0.343     0.002     0.133     0.252     0.279    -0.066     0.317     0.274     0.239    -0.232     0.000     0.000     0.000    -0.111     0.202     0.002     0.002     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8938         8938   217.814   217.814    -0.067     0.274    -0.003     0.130     0.275     0.223    -0.065     0.242    -0.090     0.100     0.182     0.000     0.000     0.000    -0.131     0.208    -0.023     0.025    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8938         8938   212.038   212.038    -0.178     0.246     0.000     0.172     0.340     0.256    -0.178     0.178    -0.057     0.161    -0.073     0.000     0.000     0.000    -0.069     0.102     0.007     0.012     0.010     0.016     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
    10    57.290GHz     1         8938         8938   214.924   214.924    -0.059     0.325     0.004     0.195     0.400     0.237    -0.063     0.258    -0.020     0.171    -0.021     0.000     0.000     0.000    -0.042     0.209     0.019     0.023     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8938         8938   228.655   228.655     0.200     0.400     0.001     0.323     1.000     0.104     0.199     0.226    -0.029     0.169     0.269     0.000     0.000     0.000    -0.053     0.160     0.012     0.019    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8928         8928   238.893   238.893     0.324     0.505    -0.005     0.462     1.500     0.095     0.329     0.208    -0.033     0.174     0.393     0.000     0.000     0.000    -0.030     0.119     0.006     0.009    -0.006     0.010     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8938         4553   239.016   235.494     3.199     4.147     0.234     2.127     5.215     0.208     2.965     3.506    -7.200     4.595    16.840     0.000     0.000     0.000     0.112     0.669    -0.282     0.323    -5.773     5.842     0.000     0.000     0.000     0.000    -0.734     2.643     0.000     0.000
