!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050918      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8938         4767   202.959   184.306     2.971     2.925    -0.018     1.830     4.594     0.173     2.989     2.215    -5.246     3.272    11.824     0.000     0.000     0.000     0.019     0.124     0.000     0.001    -3.161     3.280     0.000     0.000     0.000     0.000    -0.448     1.713     0.000     0.000
     2    31.400GHz    -1         8938         4965   192.793   172.544     2.397     3.667     0.132     1.283     4.797     0.079     2.265     3.386    -7.842     4.900    15.852     0.000     0.000     0.000     0.009     0.157    -0.002     0.003    -5.153     5.379     0.000     0.000     0.000     0.000    -0.599     2.317     0.000     0.000
     3    50.300GHz    -1         8938         4960   239.618   233.984     2.461     2.348     0.100     1.067     3.488     0.104     2.361     1.943    -5.407     3.423    11.211     0.000     0.000     0.000     0.051     0.241    -0.037     0.050    -3.220     3.358     0.000     0.000     0.000     0.000    -0.237     0.921     0.000     0.000
     4    52.799GHz     1         8938         4965   256.100   256.650    -0.031     0.551    -0.005     0.285     1.119     0.074    -0.026     0.432    -1.172     0.739     1.617     0.000     0.000     0.000     0.009     0.023     0.054     0.055    -0.544     0.568     0.000     0.000     0.000     0.000     0.010     0.039     0.000     0.000
     5    53.595GHz     1         8938         4965   249.607   250.547     0.062     0.309     0.000     0.190     0.442     0.205     0.062     0.242    -0.295     0.196     0.443     0.000     0.000     0.000    -0.068     0.117     0.002     0.002    -0.022     0.023     0.000     0.000     0.000     0.000     0.002     0.007     0.000     0.000
     6    54.400GHz    -1         8938         8507   233.073   233.431    -2.100     0.706    -0.010     0.202     0.254     0.684    -2.090     0.667     0.145     0.243    -1.926     0.000     0.000     0.000    -0.357     0.669     0.050     0.041     0.013     0.019     0.000     0.000     0.000     0.000    -0.014     0.030     0.000     0.000
     7    54.941GHz     1         8938         8934   225.051   225.051    -0.059     0.346     0.002     0.143     0.252     0.322    -0.061     0.314     0.274     0.239    -0.233     0.000     0.000     0.000    -0.112     0.203     0.010     0.010     0.002     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8938         8938   217.814   217.814    -0.057     0.282    -0.001     0.144     0.275     0.275    -0.057     0.236    -0.089     0.100     0.183     0.000     0.000     0.000    -0.131     0.208    -0.015     0.016    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8938         8938   212.038   212.038    -0.152     0.266     0.028     0.195     0.340     0.335    -0.180     0.179    -0.056     0.161    -0.073     0.000     0.000     0.000    -0.069     0.101     0.006     0.009     0.010     0.016     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
    10    57.290GHz     1         8938         8938   214.924   214.924    -0.024     0.341     0.037     0.210     0.400     0.285    -0.061     0.255    -0.020     0.172    -0.022     0.000     0.000     0.000    -0.042     0.206     0.022     0.026     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8938         8938   228.655   228.655     0.230     0.423     0.031     0.344     1.000     0.119     0.199     0.224    -0.029     0.169     0.269     0.000     0.000     0.000    -0.052     0.157     0.012     0.019    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8928         8928   238.893   238.893     0.365     0.534     0.035     0.484     1.500     0.105     0.330     0.206    -0.032     0.173     0.394     0.000     0.000     0.000    -0.031     0.116     0.006     0.010    -0.006     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8938         4502   239.016   235.170     3.379     4.215     0.263     2.134     5.183     0.212     3.116     3.577    -7.193     4.577    16.840     0.000     0.000     0.000     0.118     0.672    -0.285     0.325    -5.653     5.790     0.000     0.000     0.000     0.000    -0.711     2.612     0.000     0.000
