!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051812      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8901         4169   214.021   188.996     3.330     3.077     0.164     1.907     4.649     0.187     3.167     2.341    -5.190     3.262    11.847     0.000     0.000     0.000     0.012     0.108    -0.002     0.003    -2.853     3.274     0.000     0.000     0.000     0.000    -0.647     1.943     0.000     0.000
     2    31.400GHz    -1         8901         4343   205.120   176.979     2.851     3.815     0.283     1.321     4.820     0.082     2.568     3.548    -7.771     4.901    15.876     0.000     0.000     0.000     0.003     0.164     0.000     0.000    -4.658     5.369     0.000     0.000     0.000     0.000    -0.882     2.664     0.000     0.000
     3    50.300GHz    -1         8901         4333   244.305   235.691     2.753     2.376     0.087     1.097     3.502     0.109     2.666     2.054    -5.350     3.412    11.227     0.000     0.000     0.000     0.054     0.236    -0.028     0.034    -2.897     3.335     0.000     0.000     0.000     0.000    -0.340     1.038     0.000     0.000
     4    52.799GHz     1         8901         4343   256.530   256.559     0.030     0.605    -0.022     0.294     1.150     0.073     0.051     0.489    -1.156     0.735     1.618     0.000     0.000     0.000     0.006     0.014     0.058     0.056    -0.494     0.569     0.000     0.000     0.000     0.000     0.020     0.061     0.000     0.000
     5    53.595GHz     1         8901         4343   249.208   250.113     0.034     0.329    -0.031     0.189     0.455     0.197     0.065     0.250    -0.293     0.196     0.446     0.000     0.000     0.000    -0.072     0.121     0.003     0.002    -0.023     0.026     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
     6    54.400GHz    -1         8901         8383   232.533   232.733    -2.128     0.687    -0.052     0.199     0.260     0.688    -2.076     0.655     0.141     0.238    -1.938     0.000     0.000     0.000    -0.335     0.672     0.060     0.053     0.005     0.009     0.000     0.000     0.000     0.000    -0.008     0.014     0.000     0.000
     7    54.941GHz     1         8901         8893   224.603   224.602    -0.063     0.344    -0.005     0.147     0.255     0.336    -0.058     0.305     0.271     0.235    -0.226     0.000     0.000     0.000    -0.102     0.190    -0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8901         8901   217.482   217.482    -0.054     0.276    -0.007     0.146     0.275     0.282    -0.047     0.226    -0.090     0.099     0.187     0.000     0.000     0.000    -0.118     0.189    -0.023     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.013     0.000     0.000
     9    57.290GHz     1         8901         8901   211.834   211.834    -0.161     0.270     0.017     0.192     0.340     0.322    -0.178     0.185    -0.060     0.165    -0.067     0.000     0.000     0.000    -0.083     0.115     0.018     0.026     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8901         8901   214.447   214.447    -0.048     0.358     0.020     0.212     0.400     0.285    -0.069     0.261    -0.023     0.172    -0.017     0.000     0.000     0.000    -0.059     0.215     0.026     0.028     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8900         8900   227.462   227.462     0.209     0.445     0.010     0.356     1.000     0.127     0.199     0.232    -0.023     0.168     0.281     0.000     0.000     0.000    -0.068     0.163     0.006     0.010     0.003     0.006     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8895         8895   237.450   237.450     0.379     0.559     0.046     0.515     1.500     0.119     0.333     0.210    -0.026     0.169     0.402     0.000     0.000     0.000    -0.047     0.121     0.005     0.008    -0.000     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8901         3912   244.275   238.330     3.644     4.401     0.205     2.137     5.153     0.207     3.439     3.760    -7.085     4.527    16.892     0.000     0.000     0.000     0.086     0.727    -0.302     0.316    -5.092     5.744     0.000     0.000     0.000     0.000    -1.061     3.041     0.000     0.000
