!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050206      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8969         4759   204.251   183.500     3.322     3.126     0.064     1.911     4.642     0.189     3.258     2.243    -5.078     3.250    11.796     0.000     0.000     0.000     0.005     0.019     0.016     0.021    -3.019     3.239     0.000     0.000     0.000     0.000    -0.463     1.649     0.000     0.000
     2    31.400GHz    -1         8969         4987   195.200   173.253     2.829     3.856     0.175     1.322     4.816     0.085     2.654     3.492    -7.634     4.885    15.805     0.000     0.000     0.000     0.015     0.093     0.014     0.019    -4.915     5.348     0.000     0.000     0.000     0.000    -0.630     2.259     0.000     0.000
     3    50.300GHz    -1         8969         4981   240.824   233.859     2.611     2.387    -0.002     1.110     3.508     0.111     2.613     2.023    -5.257     3.404    11.199     0.000     0.000     0.000     0.037     0.250    -0.042     0.052    -3.079     3.345     0.000     0.000     0.000     0.000    -0.246     0.883     0.000     0.000
     4    52.799GHz     1         8969         4987   256.465   256.276     0.005     0.587    -0.005     0.306     1.138     0.082     0.010     0.464    -1.147     0.741     1.608     0.000     0.000     0.000     0.011     0.031     0.047     0.047    -0.528     0.574     0.000     0.000     0.000     0.000     0.018     0.066     0.000     0.000
     5    53.595GHz     1         8969         4987   249.664   250.277     0.090     0.320     0.014     0.191     0.448     0.204     0.076     0.238    -0.287     0.194     0.439     0.000     0.000     0.000    -0.064     0.114     0.005     0.004    -0.020     0.022     0.000     0.000     0.000     0.000     0.003     0.012     0.000     0.000
     6    54.400GHz    -1         8969         8439   233.042   233.348    -2.018     0.672     0.017     0.191     0.248     0.611    -2.035     0.621     0.158     0.249    -1.892     0.000     0.000     0.000    -0.353     0.601     0.020     0.017     0.029     0.044     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
     7    54.941GHz     1         8969         8967   224.917   224.916    -0.057     0.354     0.006     0.143     0.251     0.325    -0.063     0.314     0.275     0.239    -0.232     0.000     0.000     0.000    -0.107     0.195     0.001     0.001     0.001     0.002     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8969         8969   217.751   217.751    -0.042     0.294     0.024     0.149     0.275     0.300    -0.067     0.247    -0.093     0.100     0.175     0.000     0.000     0.000    -0.123     0.213    -0.023     0.026    -0.003     0.005     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8969         8969   212.344   212.344    -0.134     0.258     0.030     0.186     0.340     0.308    -0.164     0.186    -0.055     0.167    -0.072     0.000     0.000     0.000    -0.050     0.089     0.001     0.002     0.009     0.015     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
    10    57.290GHz     1         8969         8969   215.541   215.541    -0.015     0.323     0.044     0.202     0.400     0.268    -0.059     0.243    -0.024     0.176    -0.023     0.000     0.000     0.000    -0.025     0.179     0.013     0.015    -0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8969         8969   229.459   229.459     0.230     0.432     0.053     0.345     1.000     0.122     0.178     0.222    -0.031     0.174     0.273     0.000     0.000     0.000    -0.069     0.146     0.007     0.010    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    13    57.290GHz     1         8967         8967   239.248   239.248     0.393     0.524     0.097     0.472     1.500     0.103     0.295     0.200    -0.034     0.174     0.397     0.000     0.000     0.000    -0.065     0.101     0.004     0.005    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8969         4439   239.589   233.975     3.601     4.301     0.044     2.203     5.199     0.225     3.557     3.724    -7.048     4.553    16.828     0.000     0.000     0.000     0.188     0.652    -0.278     0.310    -5.343     5.781     0.000     0.000     0.000     0.000    -0.790     2.666     0.000     0.000
