!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052812      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8916         4304   213.456   187.967     3.090     3.010     0.030     1.858     4.672     0.170     3.059     2.218    -5.162     3.272    11.905     0.000     0.000     0.000     0.015     0.083     0.004     0.005    -3.044     3.316     0.000     0.000     0.000     0.000    -0.657     1.964     0.000     0.000
     2    31.400GHz    -1         8916         4452   205.074   176.720     2.545     3.623     0.218     1.321     4.876     0.080     2.327     3.261    -7.762     4.932    15.924     0.000     0.000     0.000     0.008     0.128     0.000     0.000    -4.939     5.420     0.000     0.000     0.000     0.000    -0.903     2.697     0.000     0.000
     3    50.300GHz    -1         8916         4442   244.578   235.350     2.599     2.208     0.084     1.106     3.538     0.112     2.515     1.885    -5.317     3.413    11.233     0.000     0.000     0.000     0.043     0.184    -0.009     0.012    -3.080     3.373     0.000     0.000     0.000     0.000    -0.356     1.073     0.000     0.000
     4    52.799GHz     1         8916         4452   256.902   256.402     0.047     0.558     0.017     0.280     1.157     0.065     0.031     0.459    -1.145     0.732     1.618     0.000     0.000     0.000     0.004     0.009     0.061     0.061    -0.529     0.580     0.000     0.000     0.000     0.000     0.021     0.065     0.000     0.000
     5    53.595GHz     1         8916         4452   249.485   249.993     0.065     0.304     0.002     0.176     0.457     0.168     0.063     0.241    -0.293     0.199     0.440     0.000     0.000     0.000    -0.069     0.120     0.009     0.008    -0.027     0.030     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
     6    54.400GHz    -1         8916         8387   232.669   232.854    -2.111     0.666     0.001     0.197     0.262     0.623    -2.112     0.630     0.137     0.239    -1.967     0.000     0.000     0.000    -0.325     0.639     0.055     0.053     0.000     0.000     0.000     0.000     0.000     0.000    -0.011     0.020     0.000     0.000
     7    54.941GHz     1         8916         8915   224.674   224.674    -0.049     0.336     0.003     0.136     0.254     0.291    -0.053     0.305     0.270     0.237    -0.219     0.000     0.000     0.000    -0.101     0.189    -0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.007     0.000     0.000
     8    55.499GHz     1         8916         8916   217.520   217.520    -0.041     0.269     0.001     0.133     0.275     0.232    -0.041     0.231    -0.088     0.098     0.187     0.000     0.000     0.000    -0.112     0.191    -0.025     0.030    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8916         8915   212.019   212.019    -0.158     0.249     0.002     0.170     0.340     0.250    -0.160     0.182    -0.061     0.162    -0.056     0.000     0.000     0.000    -0.073     0.115     0.016     0.022     0.009     0.017     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8916         8916   214.882   214.882    -0.046     0.328    -0.002     0.189     0.400     0.223    -0.044     0.265    -0.022     0.172    -0.006     0.000     0.000     0.000    -0.050     0.220     0.030     0.032     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8913         8913   228.188   228.188     0.220     0.398     0.003     0.324     1.000     0.105     0.217     0.234    -0.021     0.171     0.290     0.000     0.000     0.000    -0.062     0.158     0.004     0.007     0.002     0.005     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8914         8914   238.072   238.072     0.344     0.518    -0.000     0.471     1.500     0.099     0.344     0.218    -0.022     0.177     0.411     0.000     0.000     0.000    -0.050     0.129     0.006     0.010    -0.002     0.005     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8916         4056   244.178   237.055     3.379     3.952     0.085     2.146     5.207     0.210     3.293     3.516    -7.064     4.581    16.860     0.000     0.000     0.000     0.131     0.703    -0.230     0.274    -5.317     5.841     0.000     0.000     0.000     0.000    -1.087     3.104     0.000     0.000
