!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051806      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8948         4797   205.242   184.773     2.961     2.828    -0.038     1.801     4.668     0.165     2.999     2.130    -5.107     3.278    11.853     0.000     0.000     0.000     0.025     0.110    -0.003     0.004    -3.245     3.339     0.000     0.000     0.000     0.000    -0.524     1.770     0.000     0.000
     2    31.400GHz    -1         8948         4971   196.114   173.536     2.388     3.516     0.147     1.307     4.892     0.078     2.241     3.253    -7.665     4.930    15.880     0.000     0.000     0.000     0.015     0.154    -0.001     0.001    -5.282     5.446     0.000     0.000     0.000     0.000    -0.706     2.408     0.000     0.000
     3    50.300GHz    -1         8948         4966   241.381   234.039     2.470     2.230     0.049     1.036     3.537     0.095     2.421     1.876    -5.276     3.434    11.225     0.000     0.000     0.000     0.049     0.211    -0.024     0.031    -3.283     3.382     0.000     0.000     0.000     0.000    -0.270     0.927     0.000     0.000
     4    52.799GHz     1         8948         4971   256.655   256.440    -0.011     0.525     0.001     0.265     1.137     0.060    -0.011     0.442    -1.140     0.738     1.618     0.000     0.000     0.000     0.006     0.013     0.050     0.052    -0.560     0.578     0.000     0.000     0.000     0.000     0.016     0.054     0.000     0.000
     5    53.595GHz     1         8948         4971   249.653   250.329     0.071     0.296     0.005     0.169     0.446     0.161     0.066     0.238    -0.288     0.197     0.446     0.000     0.000     0.000    -0.072     0.114     0.003     0.002    -0.026     0.027     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
     6    54.400GHz    -1         8948         8529   232.718   233.002    -2.099     0.673     0.031     0.186     0.249     0.603    -2.130     0.636     0.142     0.239    -1.945     0.000     0.000     0.000    -0.372     0.635     0.048     0.045     0.006     0.008     0.000     0.000     0.000     0.000    -0.008     0.015     0.000     0.000
     7    54.941GHz     1         8948         8948   224.581   224.581    -0.063     0.336     0.002     0.133     0.251     0.283    -0.065     0.308     0.271     0.237    -0.226     0.000     0.000     0.000    -0.110     0.188    -0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8948         8948   217.367   217.367    -0.046     0.267    -0.001     0.130     0.275     0.224    -0.044     0.232    -0.089     0.099     0.187     0.000     0.000     0.000    -0.116     0.194    -0.023     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8948         8947   212.024   212.025    -0.157     0.251     0.001     0.169     0.340     0.246    -0.158     0.181    -0.059     0.165    -0.067     0.000     0.000     0.000    -0.060     0.106     0.013     0.021     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8948         8948   215.139   215.139    -0.039     0.317     0.008     0.193     0.400     0.233    -0.047     0.249    -0.022     0.172    -0.017     0.000     0.000     0.000    -0.033     0.192     0.020     0.021     0.003     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8946         8946   228.976   228.976     0.218     0.396     0.011     0.322     1.000     0.104     0.207     0.228    -0.022     0.168     0.281     0.000     0.000     0.000    -0.061     0.151     0.005     0.009     0.004     0.006     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8941         8941   239.017   239.017     0.356     0.506     0.018     0.459     1.500     0.094     0.338     0.213    -0.025     0.169     0.402     0.000     0.000     0.000    -0.044     0.130     0.005     0.009    -0.000     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8948         4516   240.541   234.826     3.333     4.002     0.138     2.095     5.264     0.198     3.196     3.415    -6.997     4.584    16.890     0.000     0.000     0.000     0.154     0.655    -0.262     0.305    -5.729     5.855     0.000     0.000     0.000     0.000    -0.861     2.789     0.000     0.000
