!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051912      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8658         4080   215.243   192.015     2.849     2.931    -0.010     1.853     4.822     0.168     2.859     2.268    -5.097     3.258    11.855     0.000     0.000     0.000     0.012     0.121    -0.007     0.009    -3.067     3.246     0.000     0.000     0.000     0.000    -0.837     2.190     0.000     0.000
     2    31.400GHz    -1         8658         4227   206.055   179.702     2.317     3.517     0.201     1.347     5.035     0.077     2.116     3.280    -7.615     4.881    15.885     0.000     0.000     0.000    -0.000     0.164    -0.002     0.003    -4.988     5.298     0.000     0.000     0.000     0.000    -1.163     3.030     0.000     0.000
     3    50.300GHz    -1         8658         4218   244.724   236.831     2.543     2.227     0.084     1.120     3.649     0.109     2.459     1.913    -5.239     3.395    11.233     0.000     0.000     0.000     0.058     0.226    -0.030     0.036    -3.103     3.286     0.000     0.000     0.000     0.000    -0.461     1.207     0.000     0.000
     4    52.799GHz     1         8658         4227   256.929   257.210     0.063     0.590     0.013     0.275     1.218     0.061     0.050     0.501    -1.134     0.732     1.620     0.000     0.000     0.000     0.006     0.013     0.059     0.056    -0.528     0.561     0.000     0.000     0.000     0.000     0.027     0.072     0.000     0.000
     5    53.595GHz     1         8658         4227   249.531   250.558     0.062     0.307    -0.000     0.173     0.481     0.156     0.062     0.248    -0.289     0.198     0.445     0.000     0.000     0.000    -0.075     0.118     0.002     0.002    -0.025     0.026     0.000     0.000     0.000     0.000     0.004     0.010     0.000     0.000
     6    54.400GHz    -1         8658         8209   232.773   233.021    -2.113     0.683    -0.019     0.183     0.262     0.534    -2.094     0.657     0.142     0.242    -1.943     0.000     0.000     0.000    -0.337     0.666     0.052     0.046     0.005     0.008     0.000     0.000     0.000     0.000    -0.012     0.020     0.000     0.000
     7    54.941GHz     1         8658         8654   224.783   224.782    -0.056     0.337    -0.001     0.136     0.255     0.287    -0.054     0.307     0.271     0.237    -0.224     0.000     0.000     0.000    -0.105     0.197     0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8658         8658   217.627   217.627    -0.049     0.268     0.001     0.130     0.275     0.224    -0.050     0.233    -0.090     0.099     0.186     0.000     0.000     0.000    -0.116     0.192    -0.027     0.031    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8658         8658   212.068   212.068    -0.181     0.249    -0.003     0.167     0.340     0.241    -0.178     0.184    -0.060     0.162    -0.069     0.000     0.000     0.000    -0.074     0.112     0.010     0.016     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8658         8658   214.906   214.906    -0.075     0.322    -0.005     0.189     0.400     0.224    -0.070     0.263    -0.022     0.171    -0.019     0.000     0.000     0.000    -0.046     0.209     0.013     0.014     0.002     0.003     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8656         8656   228.358   228.358     0.174     0.406    -0.012     0.326     1.000     0.107     0.186     0.242    -0.026     0.172     0.275     0.000     0.000     0.000    -0.064     0.166    -0.002     0.004     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8649         8649   238.417   238.417     0.334     0.518     0.006     0.468     1.500     0.098     0.328     0.215    -0.026     0.171     0.398     0.000     0.000     0.000    -0.045     0.131     0.003     0.005    -0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8658         3809   244.671   239.744     3.113     4.028     0.129     2.123     5.341     0.200     2.984     3.470    -6.954     4.518    16.904     0.000     0.000     0.000     0.083     0.751    -0.292     0.302    -5.353     5.696     0.000     0.000     0.000     0.000    -1.404     3.465     0.000     0.000
