!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051912      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8658         3973   215.243   190.605     3.117     2.956     0.115     1.915     4.771     0.183     3.002     2.266    -5.041     3.250    11.855     0.000     0.000     0.000     0.013     0.119    -0.007     0.008    -3.066     3.240     0.000     0.000     0.000     0.000    -0.751     2.094     0.000     0.000
     2    31.400GHz    -1         8658         4136   206.055   178.271     2.572     3.554     0.255     1.358     4.975     0.081     2.317     3.298    -7.547     4.867    15.885     0.000     0.000     0.000     0.000     0.161    -0.002     0.003    -4.985     5.296     0.000     0.000     0.000     0.000    -1.034     2.885     0.000     0.000
     3    50.300GHz    -1         8658         4124   244.724   236.280     2.674     2.247     0.114     1.126     3.607     0.113     2.560     1.930    -5.190     3.386    11.233     0.000     0.000     0.000     0.058     0.223    -0.029     0.034    -3.103     3.283     0.000     0.000     0.000     0.000    -0.409     1.148     0.000     0.000
     4    52.799GHz     1         8658         4136   256.929   257.092     0.044     0.599    -0.004     0.292     1.196     0.069     0.048     0.493    -1.124     0.731     1.619     0.000     0.000     0.000     0.005     0.012     0.056     0.053    -0.529     0.562     0.000     0.000     0.000     0.000     0.021     0.060     0.000     0.000
     5    53.595GHz     1         8658         4136   249.531   250.541     0.038     0.316    -0.024     0.185     0.472     0.181     0.061     0.251    -0.286     0.196     0.445     0.000     0.000     0.000    -0.076     0.119    -0.001     0.001    -0.025     0.026     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
     6    54.400GHz    -1         8658         8178   232.773   233.005    -2.119     0.703    -0.027     0.199     0.261     0.642    -2.092     0.657     0.142     0.243    -1.943     0.000     0.000     0.000    -0.337     0.666     0.052     0.046     0.005     0.008     0.000     0.000     0.000     0.000    -0.012     0.019     0.000     0.000
     7    54.941GHz     1         8658         8647   224.783   224.778    -0.063     0.349    -0.004     0.148     0.255     0.338    -0.059     0.309     0.271     0.236    -0.225     0.000     0.000     0.000    -0.105     0.197    -0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8658         8658   217.627   217.627    -0.051     0.280     0.002     0.143     0.275     0.270    -0.053     0.235    -0.090     0.099     0.185     0.000     0.000     0.000    -0.116     0.192    -0.029     0.033    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.013     0.000     0.000
     9    57.290GHz     1         8658         8658   212.068   212.068    -0.157     0.268     0.017     0.188     0.340     0.310    -0.174     0.181    -0.060     0.161    -0.068     0.000     0.000     0.000    -0.074     0.111     0.014     0.021     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8658         8658   214.906   214.906    -0.038     0.348     0.025     0.208     0.400     0.274    -0.063     0.260    -0.022     0.172    -0.017     0.000     0.000     0.000    -0.046     0.208     0.018     0.021     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8656         8656   228.358   228.358     0.229     0.434     0.038     0.341     1.000     0.118     0.190     0.239    -0.025     0.171     0.277     0.000     0.000     0.000    -0.065     0.166    -0.000     0.001     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8649         8649   238.417   238.417     0.417     0.550     0.095     0.496     1.500     0.113     0.322     0.214    -0.028     0.171     0.397     0.000     0.000     0.000    -0.047     0.129     0.001     0.002    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8658         3703   244.671   239.126     3.397     4.062     0.201     2.149     5.294     0.209     3.197     3.506    -6.882     4.511    16.904     0.000     0.000     0.000     0.085     0.740    -0.284     0.291    -5.371     5.696     0.000     0.000     0.000     0.000    -1.255     3.308     0.000     0.000
