!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053012      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8942         4194   214.794   188.422     3.338     3.148     0.220     1.887     4.712     0.184     3.119     2.351    -5.166     3.300    11.901     0.000     0.000     0.000     0.008     0.086     0.006     0.007    -3.011     3.313     0.000     0.000     0.000     0.000    -0.620     1.868     0.000     0.000
     2    31.400GHz    -1         8942         4350   206.168   176.765     2.782     3.761     0.298     1.345     4.901     0.087     2.484     3.424    -7.742     4.916    15.929     0.000     0.000     0.000     0.002     0.138     0.006     0.008    -4.875     5.406     0.000     0.000     0.000     0.000    -0.836     2.546     0.000     0.000
     3    50.300GHz    -1         8942         4342   244.995   235.201     2.619     2.319     0.018     1.118     3.552     0.114     2.600     2.012    -5.315     3.417    11.242     0.000     0.000     0.000     0.043     0.188    -0.012     0.015    -3.029     3.356     0.000     0.000     0.000     0.000    -0.329     1.006     0.000     0.000
     4    52.799GHz     1         8942         4350   256.886   256.185     0.012     0.603    -0.021     0.306     1.164     0.081     0.033     0.474    -1.151     0.740     1.620     0.000     0.000     0.000     0.003     0.007     0.058     0.059    -0.518     0.575     0.000     0.000     0.000     0.000     0.022     0.070     0.000     0.000
     5    53.595GHz     1         8942         4350   249.390   249.851     0.034     0.331    -0.022     0.196     0.459     0.211     0.056     0.249    -0.296     0.203     0.443     0.000     0.000     0.000    -0.069     0.122     0.002     0.002    -0.026     0.029     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8942         8411   232.491   232.737    -2.163     0.677    -0.028     0.208     0.257     0.720    -2.135     0.628     0.137     0.238    -1.963     0.000     0.000     0.000    -0.359     0.638     0.059     0.058     0.001     0.001     0.000     0.000     0.000     0.000    -0.010     0.017     0.000     0.000
     7    54.941GHz     1         8942         8939   224.422   224.421    -0.059     0.343     0.007     0.147     0.253     0.338    -0.065     0.310     0.272     0.237    -0.219     0.000     0.000     0.000    -0.108     0.185    -0.010     0.010     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8942         8942   217.127   217.127    -0.044     0.280     0.018     0.149     0.275     0.297    -0.061     0.233    -0.089     0.099     0.184     0.000     0.000     0.000    -0.123     0.189    -0.030     0.035    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.013     0.000     0.000
     9    57.290GHz     1         8942         8940   211.397   211.399    -0.135     0.278     0.029     0.198     0.340     0.348    -0.164     0.187    -0.061     0.163    -0.058     0.000     0.000     0.000    -0.078     0.130     0.019     0.028     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8942         8942   214.208   214.208    -0.011     0.363     0.040     0.218     0.400     0.306    -0.051     0.271    -0.022     0.173    -0.007     0.000     0.000     0.000    -0.053     0.229     0.027     0.029     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8942         8942   227.321   227.321     0.231     0.467     0.019     0.399     1.000     0.159     0.212     0.226    -0.019     0.172     0.291     0.000     0.000     0.000    -0.065     0.142    -0.000     0.000     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8939         8939   237.106   237.106     0.363     0.627     0.014     0.580     1.500     0.150     0.349     0.212    -0.022     0.180     0.416     0.000     0.000     0.000    -0.054     0.118     0.009     0.015    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8942         3926   244.908   236.861     3.351     4.124     0.057     2.137     5.225     0.209     3.294     3.699    -7.103     4.570    16.849     0.000     0.000     0.000     0.098     0.821    -0.280     0.310    -5.253     5.767     0.000     0.000     0.000     0.000    -1.015     2.940     0.000     0.000
