!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050200      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8950         4205   212.750   190.047     3.082     2.823     0.057     1.762     4.660     0.160     3.025     2.170    -5.172     3.243    11.795     0.000     0.000     0.000     0.003     0.022     0.018     0.023    -2.902     3.189     0.000     0.000     0.000     0.000    -0.718     2.014     0.000     0.000
     2    31.400GHz    -1         8950         4350   203.404   177.671     2.623     3.429     0.216     1.319     4.830     0.079     2.407     3.179    -7.683     4.812    15.803     0.000     0.000     0.000     0.004     0.103     0.017     0.022    -4.772     5.268     0.000     0.000     0.000     0.000    -0.963     2.724     0.000     0.000
     3    50.300GHz    -1         8950         4343   242.726   235.800     2.538     2.212     0.019     1.122     3.521     0.113     2.518     1.893    -5.318     3.389    11.203     0.000     0.000     0.000     0.050     0.261    -0.046     0.058    -2.987     3.294     0.000     0.000     0.000     0.000    -0.383     1.092     0.000     0.000
     4    52.799GHz     1         8950         4350   255.916   257.144     0.028     0.596     0.005     0.285     1.162     0.067     0.024     0.496    -1.165     0.743     1.608     0.000     0.000     0.000     0.013     0.032     0.052     0.052    -0.512     0.565     0.000     0.000     0.000     0.000     0.028     0.082     0.000     0.000
     5    53.595GHz     1         8950         4350   249.076   250.823     0.065     0.311     0.002     0.182     0.461     0.179     0.063     0.246    -0.294     0.198     0.439     0.000     0.000     0.000    -0.073     0.117     0.005     0.005    -0.019     0.021     0.000     0.000     0.000     0.000     0.005     0.016     0.000     0.000
     6    54.400GHz    -1         8950         8366   232.774   233.169    -2.024     0.684    -0.027     0.175     0.268     0.481    -1.997     0.670     0.158     0.250    -1.884     0.000     0.000     0.000    -0.318     0.651     0.014     0.011     0.025     0.043     0.000     0.000     0.000     0.000     0.009     0.016     0.000     0.000
     7    54.941GHz     1         8950         8946   224.720   224.720    -0.065     0.346    -0.000     0.135     0.256     0.282    -0.065     0.319     0.276     0.239    -0.232     0.000     0.000     0.000    -0.109     0.206     0.001     0.001     0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8950         8950   217.410   217.410    -0.082     0.290     0.002     0.133     0.275     0.233    -0.085     0.257    -0.093     0.101     0.175     0.000     0.000     0.000    -0.137     0.221    -0.025     0.027    -0.002     0.004     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8950         8950   211.479   211.479    -0.182     0.251    -0.003     0.170     0.340     0.250    -0.179     0.184    -0.056     0.168    -0.072     0.000     0.000     0.000    -0.064     0.093     0.001     0.002     0.007     0.014     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8950         8949   214.367   214.368    -0.069     0.318     0.002     0.189     0.400     0.223    -0.071     0.255    -0.025     0.176    -0.023     0.000     0.000     0.000    -0.039     0.197     0.016     0.014    -0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8949         8949   227.948   227.948     0.186     0.389     0.000     0.319     1.000     0.101     0.186     0.221    -0.032     0.174     0.273     0.000     0.000     0.000    -0.060     0.145     0.007     0.008    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.003     0.000     0.000
    13    57.290GHz     1         8942         8942   238.015   238.015     0.328     0.510     0.009     0.458     1.500     0.093     0.319     0.215    -0.034     0.175     0.397     0.000     0.000     0.000    -0.042     0.122     0.005     0.007    -0.004     0.009     0.000     0.000     0.000     0.000    -0.002     0.004     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8950         3929   241.390   237.326     3.144     3.920    -0.062     2.135     5.166     0.214     3.206     3.410    -7.051     4.546    16.841     0.000     0.000     0.000     0.106     0.733    -0.325     0.344    -5.188     5.705     0.000     0.000     0.000     0.000    -1.179     3.170     0.000     0.000
