!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052418      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8772         4803   201.435   183.531     3.110     2.897    -0.021     1.859     4.631     0.178     3.132     2.183    -5.170     3.289    11.877     0.000     0.000     0.000     0.029     0.119    -0.020     0.029    -3.109     3.358     0.000     0.000     0.000     0.000    -0.474     1.697     0.000     0.000
     2    31.400GHz    -1         8772         4985   192.415   172.859     2.652     3.592     0.141     1.294     4.817     0.079     2.512     3.302    -7.731     4.877    15.913     0.000     0.000     0.000     0.015     0.142    -0.013     0.019    -5.015     5.458     0.000     0.000     0.000     0.000    -0.659     2.374     0.000     0.000
     3    50.300GHz    -1         8772         4971   239.336   233.730     2.594     2.301     0.044     1.072     3.497     0.103     2.550     1.944    -5.319     3.411    11.240     0.000     0.000     0.000     0.049     0.194    -0.016     0.021    -3.125     3.395     0.000     0.000     0.000     0.000    -0.279     1.021     0.000     0.000
     4    52.799GHz     1         8772         4985   255.574   256.095    -0.023     0.546    -0.020     0.284     1.130     0.071    -0.003     0.439    -1.155     0.738     1.616     0.000     0.000     0.000     0.003     0.007     0.059     0.062    -0.535     0.582     0.000     0.000     0.000     0.000     0.009     0.031     0.000     0.000
     5    53.595GHz     1         8772         4985   248.960   249.951     0.066     0.299     0.006     0.191     0.446     0.206     0.061     0.239    -0.295     0.201     0.443     0.000     0.000     0.000    -0.073     0.116     0.009     0.008    -0.026     0.028     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
     6    54.400GHz    -1         8772         8375   232.248   232.608    -2.107     0.650     0.029     0.202     0.255     0.693    -2.136     0.628     0.136     0.238    -1.964     0.000     0.000     0.000    -0.361     0.625     0.058     0.053     0.001     0.002     0.000     0.000     0.000     0.000    -0.005     0.011     0.000     0.000
     7    54.941GHz     1         8772         8770   224.167   224.167    -0.051     0.336     0.014     0.145     0.252     0.334    -0.065     0.305     0.270     0.235    -0.223     0.000     0.000     0.000    -0.110     0.186    -0.002     0.002     0.003     0.004     0.000     0.000     0.000     0.000    -0.002     0.008     0.000     0.000
     8    55.499GHz     1         8772         8772   216.958   216.958    -0.040     0.265     0.005     0.145     0.275     0.277    -0.045     0.221    -0.089     0.099     0.186     0.000     0.000     0.000    -0.116     0.184    -0.021     0.026    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.008     0.000     0.000
     9    57.290GHz     1         8772         8771   211.575   211.576    -0.158     0.266     0.012     0.189     0.340     0.311    -0.170     0.188    -0.062     0.166    -0.064     0.000     0.000     0.000    -0.069     0.117     0.011     0.017     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8772         8772   214.470   214.470    -0.037     0.325     0.027     0.205     0.400     0.267    -0.064     0.256    -0.023     0.174    -0.015     0.000     0.000     0.000    -0.047     0.204     0.017     0.018     0.003     0.004     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8771         8771   228.113   228.113     0.248     0.421     0.036     0.343     1.000     0.119     0.211     0.229    -0.025     0.163     0.278     0.000     0.000     0.000    -0.047     0.161     0.002     0.004     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    13    57.290GHz     1         8757         8757   238.390   238.390     0.397     0.562     0.049     0.510     1.500     0.117     0.348     0.206    -0.027     0.172     0.400     0.000     0.000     0.000    -0.036     0.119     0.012     0.023    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8772         4529   238.399   234.135     3.600     4.095     0.100     2.115     5.186     0.206     3.500     3.539    -7.059     4.563    16.876     0.000     0.000     0.000     0.171     0.665    -0.223     0.271    -5.448     5.849     0.000     0.000     0.000     0.000    -0.817     2.797     0.000     0.000
