!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052818      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8764         4592   201.739   182.267     3.465     3.084     0.049     1.937     4.582     0.197     3.417     2.223    -5.057     3.293    11.903     0.000     0.000     0.000     0.021     0.079     0.002     0.003    -3.076     3.291     0.000     0.000     0.000     0.000    -0.377     1.505     0.000     0.000
     2    31.400GHz    -1         8764         4820   192.704   171.644     3.075     3.699     0.230     1.326     4.762     0.088     2.844     3.353    -7.575     4.925    15.926     0.000     0.000     0.000     0.014     0.120     0.000     0.000    -5.013     5.383     0.000     0.000     0.000     0.000    -0.508     2.056     0.000     0.000
     3    50.300GHz    -1         8764         4810   239.595   233.279     2.816     2.320     0.054     1.085     3.464     0.109     2.761     1.993    -5.191     3.421    11.239     0.000     0.000     0.000     0.047     0.181    -0.007     0.010    -3.124     3.349     0.000     0.000     0.000     0.000    -0.202     0.830     0.000     0.000
     4    52.799GHz     1         8764         4820   255.697   255.999     0.018     0.564    -0.018     0.294     1.120     0.075     0.036     0.445    -1.122     0.738     1.618     0.000     0.000     0.000     0.004     0.008     0.059     0.062    -0.536     0.576     0.000     0.000     0.000     0.000     0.013     0.052     0.000     0.000
     5    53.595GHz     1         8764         4820   248.977   249.928     0.056     0.312    -0.005     0.191     0.444     0.201     0.061     0.236    -0.289     0.203     0.440     0.000     0.000     0.000    -0.073     0.112     0.009     0.008    -0.028     0.030     0.000     0.000     0.000     0.000     0.002     0.008     0.000     0.000
     6    54.400GHz    -1         8764         8285   232.159   232.642    -2.150     0.654     0.010     0.217     0.255     0.790    -2.160     0.602     0.137     0.239    -1.967     0.000     0.000     0.000    -0.379     0.606     0.057     0.053     0.000     0.001     0.000     0.000     0.000     0.000    -0.010     0.022     0.000     0.000
     7    54.941GHz     1         8764         8759   224.055   224.053    -0.056     0.340     0.003     0.149     0.252     0.346    -0.059     0.300     0.272     0.237    -0.219     0.000     0.000     0.000    -0.110     0.175    -0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8764         8764   216.803   216.803    -0.038     0.264     0.004     0.149     0.275     0.295    -0.043     0.209    -0.087     0.098     0.187     0.000     0.000     0.000    -0.117     0.172    -0.022     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.008     0.000     0.000
     9    57.290GHz     1         8764         8764   211.329   211.329    -0.144     0.270     0.013     0.187     0.340     0.304    -0.157     0.187    -0.060     0.163    -0.056     0.000     0.000     0.000    -0.072     0.127     0.018     0.029     0.010     0.018     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8764         8764   214.154   214.154    -0.022     0.330     0.024     0.209     0.400     0.275    -0.045     0.259    -0.021     0.172    -0.006     0.000     0.000     0.000    -0.053     0.220     0.030     0.036     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8764         8764   227.689   227.689     0.299     0.414     0.072     0.349     1.000     0.127     0.227     0.212    -0.019     0.172     0.290     0.000     0.000     0.000    -0.051     0.125     0.002     0.004     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    13    57.290GHz     1         8761         8761   237.906   237.906     0.492     0.564     0.134     0.514     1.500     0.125     0.358     0.209    -0.021     0.178     0.411     0.000     0.000     0.000    -0.035     0.106     0.004     0.008    -0.003     0.005     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8764         4240   238.818   234.201     4.065     4.350     0.265     2.234     5.150     0.231     3.800     3.575    -6.893     4.578    16.858     0.000     0.000     0.000     0.168     0.631    -0.192     0.222    -5.486     5.782     0.000     0.000     0.000     0.000    -0.654     2.476     0.000     0.000
