!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051606      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8940         4910   203.370   183.490     3.507     3.099     0.113     1.884     4.612     0.183     3.394     2.291    -5.037     3.296    11.875     0.000     0.000     0.000     0.027     0.112     0.012     0.017    -3.008     3.308     0.000     0.000     0.000     0.000    -0.476     1.711     0.000     0.000
     2    31.400GHz    -1         8940         5116   194.498   173.192     3.023     3.784     0.242     1.304     4.795     0.082     2.781     3.470    -7.561     4.938    15.878     0.000     0.000     0.000     0.020     0.155     0.006     0.009    -4.926     5.421     0.000     0.000     0.000     0.000    -0.637     2.295     0.000     0.000
     3    50.300GHz    -1         8940         5112   240.525   233.608     2.728     2.329     0.010     1.070     3.485     0.105     2.718     2.001    -5.224     3.463    11.222     0.000     0.000     0.000     0.043     0.234    -0.016     0.020    -3.066     3.373     0.000     0.000     0.000     0.000    -0.241     0.872     0.000     0.000
     4    52.799GHz     1         8940         5116   256.071   255.742     0.017     0.571    -0.024     0.286     1.130     0.072     0.041     0.462    -1.130     0.747     1.617     0.000     0.000     0.000     0.008     0.021     0.051     0.054    -0.525     0.578     0.000     0.000     0.000     0.000     0.019     0.071     0.000     0.000
     5    53.595GHz     1         8940         5116   249.208   249.724     0.066     0.310    -0.005     0.187     0.447     0.193     0.071     0.244    -0.288     0.202     0.442     0.000     0.000     0.000    -0.064     0.113     0.002     0.002    -0.024     0.026     0.000     0.000     0.000     0.000     0.003     0.012     0.000     0.000
     6    54.400GHz    -1         8940         8606   232.364   232.606    -2.123     0.673     0.005     0.210     0.250     0.754    -2.129     0.643     0.140     0.240    -1.943     0.000     0.000     0.000    -0.372     0.646     0.049     0.046     0.006     0.009     0.000     0.000     0.000     0.000    -0.009     0.018     0.000     0.000
     7    54.941GHz     1         8940         8938   224.279   224.279    -0.054     0.341     0.015     0.145     0.251     0.337    -0.069     0.307     0.271     0.236    -0.230     0.000     0.000     0.000    -0.112     0.190     0.000     0.000     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8940         8940   217.041   217.041    -0.037     0.276     0.015     0.144     0.275     0.275    -0.053     0.234    -0.089     0.099     0.186     0.000     0.000     0.000    -0.123     0.195    -0.024     0.028    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8940         8935   211.441   211.446    -0.150     0.261     0.028     0.189     0.340     0.317    -0.178     0.190    -0.060     0.164    -0.071     0.000     0.000     0.000    -0.074     0.122     0.013     0.020     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8940         8940   214.281   214.281    -0.028     0.337     0.034     0.201     0.400     0.260    -0.062     0.264    -0.021     0.172    -0.017     0.000     0.000     0.000    -0.048     0.214     0.021     0.022     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8940         8940   227.419   227.419     0.225     0.425     0.047     0.343     1.000     0.120     0.177     0.225    -0.025     0.166     0.276     0.000     0.000     0.000    -0.083     0.157     0.006     0.011     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8931         8931   237.045   237.045     0.342     0.547     0.027     0.485     1.500     0.105     0.315     0.230    -0.025     0.174     0.403     0.000     0.000     0.000    -0.062     0.147     0.001     0.002    -0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8940         4561   239.639   234.188     3.777     4.311     0.096     2.187     5.191     0.219     3.681     3.704    -6.889     4.602    16.877     0.000     0.000     0.000     0.158     0.613    -0.276     0.322    -5.407     5.845     0.000     0.000     0.000     0.000    -0.782     2.651     0.000     0.000
