!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050718      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8957         4938   201.259   183.489     3.417     3.044     0.022     1.851     4.602     0.178     3.395     2.202    -5.005     3.316    11.849     0.000     0.000     0.000     0.017     0.089     0.033     0.043    -3.091     3.279     0.000     0.000     0.000     0.000    -0.409     1.599     0.000     0.000
     2    31.400GHz    -1         8957         5128   191.629   172.672     2.946     3.726     0.190     1.291     4.803     0.081     2.756     3.356    -7.513     4.947    15.864     0.000     0.000     0.000     0.013     0.145     0.018     0.025    -5.059     5.387     0.000     0.000     0.000     0.000    -0.566     2.221     0.000     0.000
     3    50.300GHz    -1         8957         5119   238.979   233.564     2.638     2.315    -0.024     1.091     3.491     0.107     2.663     1.960    -5.195     3.467    11.222     0.000     0.000     0.000     0.046     0.253    -0.030     0.039    -3.158     3.353     0.000     0.000     0.000     0.000    -0.223     0.879     0.000     0.000
     4    52.799GHz     1         8957         5128   255.419   255.837     0.003     0.555    -0.029     0.287     1.128     0.072     0.032     0.443    -1.134     0.756     1.619     0.000     0.000     0.000     0.010     0.027     0.056     0.057    -0.533     0.567     0.000     0.000     0.000     0.000     0.014     0.054     0.000     0.000
     5    53.595GHz     1         8957         5128   249.002   249.831     0.073     0.309    -0.004     0.190     0.447     0.200     0.077     0.249    -0.286     0.200     0.445     0.000     0.000     0.000    -0.065     0.116    -0.001     0.001    -0.020     0.021     0.000     0.000     0.000     0.000     0.004     0.016     0.000     0.000
     6    54.400GHz    -1         8957         8458   232.481   232.832    -2.094     0.678    -0.008     0.206     0.255     0.705    -2.086     0.660     0.143     0.242    -1.916     0.000     0.000     0.000    -0.371     0.669     0.049     0.042     0.018     0.026     0.000     0.000     0.000     0.000    -0.009     0.020     0.000     0.000
     7    54.941GHz     1         8957         8954   224.394   224.393    -0.057     0.343     0.008     0.146     0.252     0.335    -0.064     0.309     0.274     0.240    -0.230     0.000     0.000     0.000    -0.114     0.195     0.005     0.005     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8957         8956   217.070   217.070    -0.062     0.286     0.008     0.148     0.275     0.290    -0.069     0.237    -0.091     0.101     0.180     0.000     0.000     0.000    -0.137     0.205    -0.018     0.021    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8957         8956   211.193   211.194    -0.165     0.268     0.019     0.190     0.340     0.315    -0.184     0.184    -0.057     0.162    -0.074     0.000     0.000     0.000    -0.070     0.105     0.005     0.007     0.009     0.016     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
    10    57.290GHz     1         8957         8957   214.021   214.021    -0.043     0.326     0.030     0.202     0.400     0.260    -0.073     0.259    -0.022     0.172    -0.025     0.000     0.000     0.000    -0.044     0.207     0.016     0.018     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8957         8957   227.654   227.654     0.212     0.421     0.033     0.344     1.000     0.120     0.179     0.227    -0.032     0.171     0.267     0.000     0.000     0.000    -0.060     0.146     0.006     0.009    -0.001     0.003     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    13    57.290GHz     1         8954         8954   237.673   237.673     0.362     0.533     0.045     0.476     1.500     0.102     0.317     0.211    -0.031     0.177     0.394     0.000     0.000     0.000    -0.046     0.112     0.008     0.011    -0.007     0.014     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8957         4615   238.189   234.730     3.736     4.254     0.079     2.177     5.199     0.218     3.657     3.628    -6.856     4.628    16.885     0.000     0.000     0.000     0.142     0.679    -0.278     0.316    -5.552     5.832     0.000     0.000     0.000     0.000    -0.684     2.535     0.000     0.000
