!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050718      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8957         4905   201.259   184.735     3.205     2.968    -0.047     1.818     4.627     0.170     3.252     2.154    -5.050     3.313    11.849     0.000     0.000     0.000     0.015     0.089     0.032     0.043    -3.145     3.290     0.000     0.000     0.000     0.000    -0.451     1.671     0.000     0.000
     2    31.400GHz    -1         8957         5070   191.629   173.495     2.688     3.617     0.149     1.288     4.844     0.078     2.538     3.246    -7.586     4.941    15.864     0.000     0.000     0.000     0.011     0.145     0.018     0.025    -5.138     5.402     0.000     0.000     0.000     0.000    -0.630     2.329     0.000     0.000
     3    50.300GHz    -1         8957         5055   238.979   234.088     2.510     2.266    -0.028     1.098     3.516     0.105     2.538     1.900    -5.249     3.465    11.222     0.000     0.000     0.000     0.051     0.254    -0.031     0.041    -3.210     3.363     0.000     0.000     0.000     0.000    -0.245     0.920     0.000     0.000
     4    52.799GHz     1         8957         5070   255.419   256.195     0.005     0.542    -0.005     0.273     1.139     0.064     0.010     0.444    -1.147     0.757     1.617     0.000     0.000     0.000     0.010     0.026     0.055     0.058    -0.541     0.569     0.000     0.000     0.000     0.000     0.014     0.054     0.000     0.000
     5    53.595GHz     1         8957         5070   249.002   250.086     0.079     0.300     0.001     0.172     0.452     0.165     0.078     0.246    -0.289     0.201     0.445     0.000     0.000     0.000    -0.066     0.113     0.003     0.003    -0.020     0.021     0.000     0.000     0.000     0.000     0.006     0.022     0.000     0.000
     6    54.400GHz    -1         8957         8404   232.481   232.916    -2.094     0.674    -0.004     0.193     0.256     0.616    -2.090     0.662     0.144     0.243    -1.916     0.000     0.000     0.000    -0.376     0.670     0.050     0.042     0.018     0.026     0.000     0.000     0.000     0.000    -0.009     0.020     0.000     0.000
     7    54.941GHz     1         8957         8952   224.394   224.394    -0.060     0.335     0.001     0.134     0.252     0.282    -0.062     0.309     0.273     0.239    -0.230     0.000     0.000     0.000    -0.115     0.197     0.007     0.007     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
     8    55.499GHz     1         8957         8956   217.070   217.070    -0.070     0.269    -0.000     0.131     0.275     0.226    -0.070     0.237    -0.091     0.101     0.179     0.000     0.000     0.000    -0.136     0.205    -0.019     0.021    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8957         8957   211.193   211.193    -0.181     0.258     0.002     0.173     0.340     0.260    -0.183     0.185    -0.057     0.163    -0.073     0.000     0.000     0.000    -0.070     0.106     0.005     0.007     0.009     0.017     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
    10    57.290GHz     1         8957         8957   214.021   214.021    -0.066     0.323     0.001     0.191     0.400     0.227    -0.068     0.258    -0.022     0.173    -0.025     0.000     0.000     0.000    -0.043     0.208     0.021     0.023     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8957         8957   227.654   227.654     0.173     0.397    -0.001     0.324     1.000     0.105     0.174     0.231    -0.033     0.169     0.267     0.000     0.000     0.000    -0.060     0.150     0.002     0.003    -0.002     0.004     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8954         8954   237.673   237.673     0.295     0.506    -0.013     0.458     1.500     0.093     0.308     0.214    -0.034     0.175     0.393     0.000     0.000     0.000    -0.046     0.118     0.003     0.004    -0.008     0.014     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8957         4604   238.189   235.487     3.508     4.161     0.071     2.165     5.222     0.215     3.437     3.508    -6.954     4.627    16.885     0.000     0.000     0.000     0.132     0.678    -0.275     0.318    -5.594     5.836     0.000     0.000     0.000     0.000    -0.756     2.650     0.000     0.000
